5 126 10 87 6 6 1 39 0 
5 75 2 10 2 2 1 10 1 
5 42 9 95 7 7 1 48 2 
5 130 3 19 3 3 1 16 3 
5 2 3 19 3 3 1 19 4 
5 91 3 20 3 3 1 19 5 
5 159 3 19 2 2 1 12 6 
5 27 4 37 3 3 1 24 7 
5 15 3 21 2 2 1 13 8 
5 86 4 32 2 2 1 13 9 
5 82 11 116 9 9 1 62 10 
5 11 2 11 2 2 1 11 11 
5 4 6 43 5 5 1 31 12 
5 133 2 12 2 2 1 11 13 
5 78 2 10 2 2 1 10 14 
5 13 4 24 4 4 1 20 15 
5 92 5 35 4 4 1 23 16 
5 149 7 45 7 7 1 40 17 
5 120 7 63 4 4 1 26 18 
5 25 5 42 3 3 1 21 19 
5 73 2 11 2 2 1 11 20 
5 95 4 31 4 4 1 28 21 
5 36 8 62 5 5 1 34 22 
5 36 1 8 1 1 1 7 23 
5 69 2 16 2 2 1 15 24 
5 11 6 39 6 6 1 34 25 
5 116 5 36 3 3 1 22 26 
5 138 6 47 5 5 1 34 27 
5 82 8 84 5 5 1 32 28 
5 109 3 20 3 3 1 20 29 
5 32 3 17 3 3 1 17 30 
5 115 2 13 2 2 1 12 31 
5 4 7 65 4 4 1 28 32 
5 123 4 23 4 4 1 23 33 
5 67 2 11 2 2 1 11 34 
5 146 6 56 2 2 1 14 35 
5 29 5 38 5 5 1 34 36 
5 145 4 24 4 4 1 22 37 
5 13 5 35 4 4 1 27 38 
5 15 6 49 4 4 1 26 39 
5 85 7 49 5 5 1 33 40 
5 114 2 14 1 1 1 8 41 
5 4 10 104 6 6 1 46 42 
5 3 5 37 4 4 1 25 43 
5 145 5 48 4 4 1 28 44 
5 67 6 36 4 4 1 22 45 
5 40 5 36 5 5 1 31 46 
5 9 4 33 3 3 1 21 47 
5 22 4 24 3 3 1 16 48 
5 141 3 20 2 2 1 10 49 
5 68 7 53 5 5 1 30 50 
5 115 1 11 1 1 1 8 51 
5 57 4 25 3 3 1 18 52 
5 99 6 53 5 5 1 36 53 
5 63 7 64 5 5 1 34 54 
5 45 5 48 5 5 1 33 55 
5 83 7 59 6 6 1 41 56 
5 20 4 26 3 3 1 20 57 
5 134 7 64 4 4 1 26 58 
5 26 8 64 6 6 1 39 59 
5 155 6 47 4 4 1 26 60 
5 57 2 15 2 2 1 13 61 
5 10 5 37 3 3 1 18 62 
5 32 7 59 7 7 1 37 63 
5 11 6 42 5 5 1 31 64 
5 109 6 49 4 4 1 26 65 
5 8 6 51 4 4 1 25 66 
5 62 4 25 4 4 1 23 67 
5 154 7 48 5 5 1 30 68 
5 154 6 46 4 4 1 27 69 
5 92 2 11 2 2 1 9 70 
5 30 6 45 6 6 1 37 71 
5 4 5 35 4 4 1 26 72 
5 119 3 17 2 2 1 11 73 
5 47 4 27 4 4 1 25 74 
5 2 5 31 3 3 1 18 75 
5 69 2 14 2 2 1 12 76 
5 66 5 34 4 4 1 24 77 
5 18 5 32 4 4 1 24 78 
5 44 4 34 3 3 1 20 79 
5 17 2 12 2 2 1 12 80 
5 131 3 20 2 2 1 10 81 
5 145 10 107 3 3 1 24 82 
5 43 2 17 2 2 1 15 83 
5 8 5 39 4 4 1 29 84 
5 141 8 75 5 5 1 36 85 
5 127 7 47 6 6 1 34 86 
5 135 2 11 2 2 1 11 87 
5 129 3 16 3 3 1 16 88 
5 74 7 51 4 4 1 26 89 
5 140 6 50 5 5 1 33 90 
5 29 3 19 2 2 1 9 91 
5 134 3 13 3 3 1 13 92 
5 86 4 28 3 3 1 20 93 
5 137 9 105 6 6 1 41 94 
5 154 8 74 5 5 1 34 95 
5 99 1 6 1 1 1 6 96 
5 81 6 44 4 4 1 27 97 
5 108 3 19 3 3 1 17 98 
5 45 5 32 3 3 1 17 99 
5 21 5 34 3 3 1 17 100 
5 104 7 50 6 6 1 36 101 
5 140 3 18 3 3 1 18 102 
5 151 4 31 3 3 1 20 103 
5 102 5 36 3 3 1 20 104 
5 61 7 57 5 5 1 32 105 
5 133 8 82 4 4 1 28 106 
5 61 6 43 3 3 1 17 107 
5 14 3 23 2 2 1 12 108 
5 90 5 37 3 3 1 21 109 
5 49 4 24 3 3 1 16 110 
5 1 5 36 4 4 1 26 111 
5 11 10 108 6 6 1 41 112 
5 145 3 19 2 2 1 11 113 
5 96 5 45 4 4 1 26 114 
5 47 6 43 4 4 1 21 116 
5 94 5 40 3 3 1 20 117 
5 10 6 61 4 4 1 27 118 
5 153 4 28 4 4 1 25 119 
5 42 9 85 5 5 1 38 120 
5 77 1 6 1 1 1 6 121 
5 68 2 16 2 2 1 10 122 
5 159 5 41 3 3 1 18 123 
5 70 4 27 3 3 1 20 124 
5 93 4 31 3 3 1 18 125 
5 53 7 56 5 5 1 34 126 
5 13 6 47 6 6 1 38 127 
5 17 5 35 4 4 1 26 128 
5 97 4 27 3 3 1 20 129 
5 11 3 17 2 2 1 11 130 
