11 96 15 237 5 5 1 37 0 
11 345 10 148 5 5 1 39 1 
11 205 9 103 7 7 1 51 2 
11 185 9 86 6 6 1 44 3 
11 341 7 75 6 6 1 45 4 
11 5 11 165 6 6 1 49 5 
11 89 11 166 6 6 1 48 6 
11 109 10 111 7 7 1 58 7 
11 349 12 132 6 6 1 46 8 
11 292 6 67 3 3 1 22 9 
11 208 8 107 6 6 1 41 10 
11 309 4 29 3 3 1 19 11 
11 227 8 80 5 5 1 38 12 
11 294 11 161 6 6 1 43 13 
11 231 8 114 6 6 1 48 14 
11 100 11 138 6 6 1 46 15 
11 128 10 127 4 4 1 33 16 
11 312 13 228 8 8 1 63 17 
11 299 7 66 5 5 1 36 18 
11 164 15 243 5 5 1 43 19 
11 329 6 66 3 3 1 19 20 
11 309 8 95 5 5 1 37 21 
11 176 12 175 5 5 1 40 22 
11 105 5 46 4 4 1 31 23 
11 155 9 115 4 4 1 33 24 
11 27 11 126 4 4 1 30 25 
11 190 13 187 5 5 1 38 26 
11 209 13 237 3 3 1 20 27 
11 122 11 167 5 5 1 42 28 
11 33 12 170 5 5 1 40 29 
11 288 6 64 6 6 1 42 30 
11 93 8 96 4 4 1 31 31 
11 342 12 172 7 7 1 50 32 
11 45 12 155 8 8 1 62 33 
11 299 7 76 4 4 1 26 34 
11 198 12 166 8 8 1 62 35 
11 247 7 62 5 5 1 35 36 
11 100 7 68 4 4 1 24 37 
11 262 9 123 4 4 1 35 38 
11 338 12 167 4 4 1 35 39 
11 275 15 267 7 7 1 51 40 
11 155 16 317 4 4 1 31 41 
11 15 10 101 6 6 1 43 42 
11 186 10 132 5 5 1 38 43 
11 2 18 301 5 5 1 41 44 
11 175 10 122 5 5 1 39 45 
11 265 13 169 5 5 1 40 46 
11 95 4 32 4 4 1 28 47 
11 208 9 104 5 5 1 37 48 
11 305 11 127 4 4 1 35 49 
11 82 17 290 6 6 1 48 50 
11 256 11 149 5 5 1 39 51 
11 205 11 190 5 5 1 40 52 
11 322 13 224 4 4 1 33 53 
11 94 10 134 5 5 1 42 54 
11 300 8 88 5 5 1 40 55 
11 242 11 150 4 4 1 31 56 
11 270 9 118 5 5 1 39 57 
11 270 5 63 3 3 1 25 58 
11 302 10 134 5 5 1 41 59 
11 344 9 120 4 4 1 29 60 
11 305 17 293 5 5 1 43 61 
11 279 10 153 6 6 1 44 62 
11 183 16 265 5 5 1 39 63 
11 285 14 219 5 5 1 38 64 
11 123 9 108 5 5 1 41 65 
11 260 10 130 7 7 1 49 66 
11 81 8 78 5 5 1 35 67 
11 236 8 79 4 4 1 30 68 
11 134 16 239 6 6 1 47 69 
11 58 8 101 4 4 1 31 70 
11 123 11 157 7 7 1 54 71 
11 96 10 117 4 4 1 30 72 
11 1 7 82 5 5 1 36 73 
11 310 8 87 5 5 1 37 74 
11 154 13 201 7 7 1 54 75 
11 78 8 102 6 6 1 54 76 
11 13 11 143 7 7 1 53 77 
11 8 10 123 7 7 1 53 78 
11 7 13 180 5 5 1 40 79 
11 321 10 150 6 6 1 46 80 
11 209 11 173 4 4 1 29 81 
11 183 19 341 6 6 1 50 82 
11 325 16 253 11 11 1 82 83 
11 108 13 190 6 6 1 46 84 
11 294 10 132 6 6 1 39 85 
11 184 11 143 5 5 1 41 86 
11 239 15 208 5 5 1 35 87 
11 142 13 193 7 7 1 54 88 
11 139 13 217 5 5 1 39 89 
11 258 14 250 5 5 1 38 90 
11 10 8 86 4 4 1 28 91 
11 276 12 153 5 5 1 41 92 
11 265 11 187 4 4 1 32 93 
11 37 8 110 5 5 1 40 94 
11 70 9 110 6 6 1 47 95 
11 22 10 133 5 5 1 38 96 
11 269 15 240 6 6 1 48 97 
11 339 14 177 7 7 1 55 98 
11 272 4 39 4 4 1 29 99 
11 242 7 83 5 5 1 37 100 
11 193 11 141 4 4 1 31 101 
11 37 10 90 7 7 1 46 102 
11 192 8 108 4 4 1 33 103 
11 77 9 121 4 4 1 32 104 
11 56 14 191 6 6 1 46 105 
11 323 8 80 3 3 1 22 106 
11 227 16 284 3 3 1 27 107 
11 227 8 81 4 4 1 30 108 
11 93 10 139 4 4 1 33 109 
11 174 15 237 4 4 1 34 110 
11 36 9 113 6 6 1 49 111 
11 116 14 203 7 7 1 55 112 
11 332 16 222 7 7 1 58 113 
11 256 10 126 4 4 1 32 114 
11 51 14 240 4 4 1 33 115 
11 249 8 93 4 4 1 34 116 
11 6 8 75 5 5 1 35 117 
11 109 13 200 5 5 1 39 118 
11 85 8 101 4 4 1 31 119 
11 232 8 85 6 6 1 45 120 
11 322 10 133 5 5 1 42 121 
11 135 14 228 7 7 1 53 122 
11 22 15 260 6 6 1 47 123 
11 61 9 100 5 5 1 39 124 
11 64 13 190 6 6 1 48 125 
11 84 11 145 6 6 1 43 126 
11 155 8 95 4 4 1 32 127 
11 201 12 220 2 2 1 18 128 
11 147 13 204 5 5 1 40 129 
