318 10 8.930817610062894 1.3533154183677707 3 1.3533154183677707 3 4.8742138364779874 4.8742138364779874 9 9 0.5847744129098182 0.5847744129098182 
318 10 9.352201257861635 1.3165526639536864 4 1.3165526639536864 4 4.723270440251572 4.723270440251572 9 9 0.5551899158578869 0.5551899158578869 
318 10 9.232704402515724 1.3625398553485495 3 1.3625398553485495 3 4.911949685534591 4.911949685534591 9 9 0.5751233782865308 0.5751233782865308 
318 10 9.327044025157234 1.3595782917827026 4 1.3595782917827026 4 4.754716981132075 4.754716981132075 10 10 0.5654216282481309 0.5654216282481309 
318 10 9.257861635220126 1.3459198492836268 4 1.3459198492836268 4 4.811320754716981 4.811320754716981 9 9 0.562482154719946 0.562482154719946 
318 10 9.50943396226415 1.3744517622958081 3 1.3744517622958081 3 4.849056603773585 4.849056603773585 9 9 0.5453073204183081 0.5453073204183081 
318 10 9.484276729559749 1.3996004188621924 4 1.3996004188621924 4 4.761006289308176 4.761006289308176 9 9 0.5467987825160404 0.5467987825160404 
318 10 8.528301886792454 1.3657907865227696 3 1.3657907865227696 3 4.735849056603773 4.735849056603773 10 10 0.5888306094674023 0.5888306094674023 
318 10 9.20125786163522 1.336176832785817 4 1.336176832785817 4 4.761006289308176 4.761006289308176 9 9 0.5637007304949361 0.5637007304949361 
318 10 9.157232704402515 1.3578290031532547 4 1.3578290031532547 4 4.6918238993710695 4.6918238993710695 9 9 0.5447302992461153 0.5447302992461153 
318 10 9.037735849056604 1.3629386241809631 3 1.3629386241809631 3 4.867924528301887 4.867924528301887 9 9 0.5825331333586051 0.5825331333586051 
318 10 9.327044025157234 1.392531337168387 3 1.392531337168387 3 4.861635220125786 4.861635220125786 9 9 0.5565622534359752 0.5565622534359752 
318 10 8.981132075471699 1.3856870843228632 4 1.3856870843228632 4 4.811320754716981 4.811320754716981 9 9 0.5660156867426567 0.5660156867426567 
318 10 9.056603773584905 1.3284339957569273 4 1.3284339957569273 4 4.867924528301887 4.867924528301887 9 9 0.5873001816073269 0.5873001816073269 
318 10 9.238993710691824 1.3572756938987942 4 1.3572756938987942 4 4.849056603773585 4.849056603773585 9 9 0.5681651515093159 0.5681651515093159 
318 10 9.157232704402515 1.377854433955979 3 1.377854433955979 3 4.761006289308176 4.761006289308176 9 9 0.5587083034016997 0.5587083034016997 
