637 20 17.733124018838303 1.3719780041313046 4 1.3719780041313046 4 5.610675039246468 5.610675039246468 10 10 0.33647678896724925 0.33647678896724925 30 
637 20 18.342229199372056 1.3804742475271028 4 1.3804742475271028 4 5.635792778649922 5.642072213500785 10 11 0.3290241703290052 0.3292893709668766 34 
637 20 18.09419152276295 1.3849517998371526 5 1.3849517998371526 5 5.673469387755102 5.676609105180534 10 11 0.3316523737287364 0.3317953836321722 32 
637 20 17.934065934065934 1.4352519257388758 5 1.4352519257388758 5 5.635792778649922 5.635792778649922 11 11 0.33313293559320734 0.33313293559320734 33 
637 20 18.53061224489796 1.3993883420835913 5 1.3993883420835913 5 5.616954474097331 5.620094191522763 11 12 0.32584280812286137 0.3260602777280861 35 
637 20 17.591836734693878 1.3955536454843867 4 1.3955536454843867 4 5.572998430141287 5.572998430141287 10 10 0.33612242732221964 0.33612242732221964 29 
637 20 17.861852433281005 1.374592191053254 4 1.374592191053254 4 5.629513343799058 5.635792778649922 11 11 0.33353400124327964 0.3339274003611685 29 
637 20 18.232339089481947 1.3761670896066165 4 1.3761670896066165 4 5.582417582417582 5.582417582417582 10 10 0.32680599194289833 0.32680599194289833 31 
637 20 18.156985871271587 1.362639056810636 4 1.362639056810636 4 5.607535321821036 5.607535321821036 9 9 0.32975585859151657 0.32975585859151657 31 
637 20 17.864992150706435 1.3818222794738741 5 1.3818222794738741 5 5.635792778649922 5.638932496075353 11 11 0.3299130160489018 0.3301036417497316 29 
637 20 17.968602825745684 1.3616527286202078 5 1.3616527286202078 5 5.645211930926217 5.645211930926217 10 10 0.33061958920752343 0.33061958920752343 30 
637 20 18.10675039246468 1.391641071231637 4 1.391641071231637 4 5.645211930926217 5.645211930926217 10 10 0.3310006231915053 0.3310006231915053 28 
637 20 18.20722135007849 1.3931295997558937 5 1.3931295997558937 5 5.620094191522763 5.620094191522763 10 10 0.3261602391877558 0.3261602391877558 33 
637 20 18.982731554160125 1.3665291937051187 5 1.3665291937051187 5 5.648351648351649 5.648351648351649 10 10 0.3248482712783915 0.3248482712783915 37 
637 20 18.73783359497645 1.3988940124182259 4 1.3988940124182259 4 5.670329670329671 5.673469387755102 11 11 0.32630822143673616 0.3264245072673077 34 
637 20 18.304552590266876 1.3892025852060899 4 1.3892025852060899 4 5.695447409733124 5.695447409733124 11 11 0.3304783597894415 0.3304783597894415 31 
637 20 19.00784929356358 1.3797259407445177 4 1.3797259407445177 4 5.626373626373627 5.626373626373627 9 9 0.32512310997181143 0.32512310997181143 35 
637 20 18.069073783359496 1.3702662694560266 4 1.3702662694560266 4 5.598116169544741 5.598116169544741 10 10 0.3301255285618948 0.3301255285618948 36 
637 20 18.059654631083202 1.394170074524804 5 1.394170074524804 5 5.588697017268446 5.588697017268446 11 11 0.3277207380452731 0.3277207380452731 34 
637 20 18.229199372056517 1.3845366603339364 4 1.3845366603339364 4 5.582417582417582 5.585557299843014 10 10 0.3298696442795464 0.3300789587745752 31 
637 20 18.609105180533753 1.3972535718191332 5 1.3972535718191332 5 5.607535321821036 5.607535321821036 10 10 0.32508220788087 0.32508220788087 32 
637 20 18.389324960753534 1.3918505010149709 5 1.3918505010149709 5 5.620094191522763 5.620094191522763 10 10 0.32604622376505893 0.32604622376505893 34 
637 20 18.631083202511775 1.3980478103427811 5 1.3980478103427811 5 5.667189952904239 5.667189952904239 12 12 0.32706966974315654 0.32706966974315654 33 
637 20 18.740973312401884 1.4363259641405641 4 1.4363259641405641 4 5.642072213500785 5.642072213500785 9 9 0.32145311479889427 0.32145311479889427 31 
637 20 18.389324960753534 1.4052907509065493 5 1.4052907509065493 5 5.657770800627944 5.657770800627944 10 10 0.33312645695245996 0.33312645695245996 32 
637 20 18.67817896389325 1.4127541805319916 4 1.4127541805319916 4 5.667189952904239 5.667189952904239 12 12 0.32736252368134694 0.32736252368134694 37 
637 20 18.42072213500785 1.389731660773829 5 1.389731660773829 5 5.626373626373627 5.626373626373627 10 10 0.32745253210614 0.32745253210614 37 
637 20 18.339089481946626 1.393442439513505 5 1.393442439513505 5 5.579277864992151 5.582417582417582 10 10 0.32411229122955654 0.3242621413794067 31 
637 20 18.332810047095762 1.3798493893960857 4 1.3798493893960857 4 5.598116169544741 5.598116169544741 10 10 0.3218994158306466 0.3218994158306466 30 
637 20 18.448979591836736 1.3909382865472457 4 1.3909382865472457 4 5.686028257456829 5.689167974882261 10 10 0.33062944659877747 0.33079654640573325 33 
637 20 18.125588697017267 1.3975520443274472 5 1.3975520443274472 5 5.667189952904239 5.670329670329671 10 10 0.3322114160179595 0.33236998760510245 32 
637 20 18.050235478806908 1.4164234389561132 4 1.4164234389561132 4 5.642072213500785 5.642072213500785 12 12 0.3314845260957382 0.3314845260957382 32 
637 20 17.632653061224488 1.4316883256216089 5 1.386027696321331 5 5.594976452119309 5.598116169544741 10 11 0.3334252303383262 0.3336012448000549 28 
637 20 17.437990580847725 1.394925559633221 4 1.394925559633221 4 5.620094191522763 5.620094191522763 10 10 0.34125939451377246 0.34125939451377246 29 
637 20 17.90894819466248 1.398650866561945 5 1.398650866561945 5 5.594976452119309 5.594976452119309 11 11 0.3302551436924308 0.3302551436924308 29 
637 20 18.307692307692307 1.39266158047975 5 1.39266158047975 5 5.604395604395604 5.604395604395604 11 11 0.3231096337973527 0.3231096337973527 35 
637 20 17.74568288854003 1.3737475049593586 5 1.3737475049593586 5 5.623233908948195 5.626373626373627 10 10 0.3320873757477482 0.3323315759919484 30 
637 20 18.97331240188383 1.3885310866388252 5 1.3885310866388252 5 5.648351648351649 5.65149136577708 10 10 0.3245269573832288 0.32466996728666464 38 
637 20 18.07221350078493 1.3802563953712381 4 1.3802563953712381 4 5.607535321821036 5.607535321821036 10 10 0.33070231793881694 0.33070231793881694 36 
637 20 18.16954474097331 1.4003936950863505 4 1.4003936950863505 4 5.667189952904239 5.670329670329671 9 10 0.3291136268532511 0.3292446759283995 30 
637 20 18.62480376766091 1.3519724629576002 5 1.3519724629576002 5 5.670329670329671 5.670329670329671 11 11 0.3190170191010228 0.3190170191010228 31 
637 20 18.27315541601256 1.3941322874219892 5 1.3941322874219892 5 5.657770800627944 5.657770800627944 11 11 0.33267749384094136 0.33267749384094136 32 
637 20 17.629513343799058 1.4371128549085008 4 1.4371128549085008 4 5.626373626373627 5.626373626373627 11 11 0.33599686510976695 0.33599686510976695 31 
637 20 18.153846153846153 1.3689486701298736 4 1.3689486701298736 4 5.645211930926217 5.645211930926217 12 12 0.3298598009054527 0.3298598009054527 32 
637 20 18.436420722135008 1.3797244231597805 5 1.3797244231597805 5 5.620094191522763 5.620094191522763 12 12 0.32451834851650646 0.32451834851650646 36 
637 20 17.949764521193092 1.4026879963554113 5 1.4026879963554113 5 5.598116169544741 5.598116169544741 10 10 0.3323854018113618 0.3323854018113618 32 
637 20 18.364207221350078 1.388403314881213 4 1.388403314881213 4 5.654631083202512 5.654631083202512 11 11 0.3317576894952762 0.3317576894952762 33 
637 20 18.54945054945055 1.433858094200387 5 1.433858094200387 5 5.635792778649922 5.638932496075353 10 10 0.3266074682950874 0.32677117013946155 34 
637 20 17.993720565149136 1.4090069860164556 4 1.4090069860164556 4 5.657770800627944 5.657770800627944 10 10 0.332852712648264 0.332852712648264 31 
637 20 18.028257456828886 1.387165529649353 5 1.387165529649353 5 5.654631083202512 5.654631083202512 10 10 0.33495624106323296 0.33495624106323296 29 
637 20 17.846153846153847 1.3778818722778776 4 1.3778818722778776 4 5.645211930926217 5.645211930926217 10 10 0.33040406625562585 0.33040406625562585 29 
637 20 18.081632653061224 1.3482202690984313 4 1.3482202690984313 4 5.6138147566719 5.616954474097331 10 10 0.3282754133476264 0.3284254220690638 33 
637 20 18.398744113029828 1.3678052316368827 4 1.3678052316368827 4 5.569858712715855 5.569858712715855 10 10 0.32622191630250447 0.32622191630250447 32 
637 20 18.7723704866562 1.3877744457900403 5 1.3877744457900403 5 5.635792778649922 5.635792778649922 10 10 0.32638231315454697 0.32638231315454697 33 
637 20 18.448979591836736 1.4039194699580184 4 1.4039194699580184 4 5.673469387755102 5.673469387755102 11 11 0.3287339268363415 0.3287339268363415 30 
637 20 18.03767660910518 1.3828383404621345 5 1.3828383404621345 5 5.598116169544741 5.598116169544741 11 11 0.3274081044507221 0.3274081044507221 32 
637 20 18.09105180533752 1.4030002993723945 5 1.4030002993723945 5 5.572998430141287 5.576138147566719 10 10 0.32952267231818166 0.3296422161569373 32 
637 20 17.978021978021978 1.4137382922640211 4 1.4137382922640211 4 5.591836734693878 5.591836734693878 10 10 0.33033344286001287 0.33033344286001287 32 
