382 12 10.973821989528796 1.3623092755957655 4 1.3623092755957655 4 5.183246073298429 5.183246073298429 9 9 0.5145311951343429 0.5145311951343429 
382 12 10.643979057591624 1.3584934954556989 4 1.3584934954556989 4 5.026178010471204 5.026178010471204 9 9 0.5036779962145278 0.5036779962145278 
382 12 11.476439790575917 1.348034618359775 4 1.348034618359775 4 5.104712041884817 5.104712041884817 9 9 0.47815505734789543 0.47815505734789543 
382 12 10.93717277486911 1.3625855264123568 4 1.3625855264123568 4 4.963350785340314 4.963350785340314 9 9 0.48323215878013515 0.48323215878013515 
382 12 10.916230366492147 1.3235634545410473 4 1.3235634545410473 4 5.052356020942408 5.052356020942408 9 9 0.49783229422157327 0.49783229422157327 
382 12 10.890052356020943 1.368444647024664 4 1.368444647024664 4 5.12565445026178 5.12565445026178 9 9 0.5111952826155614 0.5111952826155614 
382 12 11.146596858638743 1.3585288655390468 4 1.3585288655390468 4 5.2460732984293195 5.2460732984293195 9 9 0.5075566618273041 0.5075566618273041 
382 12 10.806282722513089 1.3306228072877968 4 1.3306228072877968 4 5.06282722513089 5.06282722513089 9 9 0.5102916285537291 0.5102916285537291 
382 12 10.534031413612565 1.3381065500584406 4 1.3381065500584406 4 5.12041884816754 5.12041884816754 10 10 0.5089915185001943 0.5089915185001943 
382 12 11.010471204188482 1.3715601930068755 4 1.3715601930068755 4 5.057591623036649 5.057591623036649 10 10 0.5031617945854788 0.5031617945854788 
382 12 11.523560209424083 1.3657121588880714 4 1.3657121588880714 4 5.130890052356021 5.130890052356021 12 12 0.4926244676029907 0.4926244676029907 
382 12 10.75916230366492 1.3562814176641114 4 1.3562814176641114 4 4.9057591623036645 4.9057591623036645 9 9 0.49416518432347795 0.49416518432347795 
382 12 10.952879581151832 1.356587751162979 4 1.356587751162979 4 5.031413612565445 5.031413612565445 10 10 0.49834897309387993 0.49834897309387993 
382 12 11.036649214659686 1.3525198551688444 4 1.3525198551688444 4 5.0837696335078535 5.0837696335078535 10 10 0.4921815305059762 0.4921815305059762 
382 12 10.696335078534032 1.3836309817279977 4 1.3836309817279977 4 5.020942408376963 5.020942408376963 12 12 0.5049341910945944 0.5049341910945944 
382 12 10.958115183246074 1.3308481051689434 4 1.3308481051689434 4 5.099476439790576 5.099476439790576 9 9 0.5096769011888294 0.5096769011888294 
