16 442 13 199 4 4 1 38 0 
16 214 16 298 5 5 1 42 1 
16 42 16 262 5 5 1 40 2 
16 142 10 168 8 8 1 62 3 
16 272 10 123 4 4 1 34 4 
16 17 15 248 4 4 1 32 5 
16 256 15 260 7 7 1 56 6 
16 235 10 140 4 4 1 35 7 
16 358 12 169 7 7 1 57 8 
16 198 15 271 6 6 1 51 9 
16 501 17 344 6 6 1 50 10 
16 290 15 251 7 7 1 56 11 
16 346 14 264 5 5 1 41 12 
16 353 17 287 7 7 1 56 13 
16 141 11 138 6 6 1 42 14 
16 438 16 309 5 5 1 44 15 
16 118 23 443 5 5 1 45 16 
16 398 15 285 7 7 1 60 17 
16 135 11 209 4 4 1 33 18 
16 223 15 283 6 6 1 51 19 
16 6 13 203 6 6 1 46 20 
16 372 19 377 6 6 1 52 21 
16 95 22 457 5 5 1 41 22 
16 333 21 397 6 6 1 51 23 
16 475 11 146 6 6 1 45 24 
16 247 20 365 7 7 1 58 25 
16 291 16 267 5 5 1 41 26 
16 287 20 375 8 8 1 64 27 
16 6 20 384 5 5 1 43 28 
16 261 20 448 8 8 1 67 29 
16 313 16 252 4 4 1 36 30 
16 504 15 258 7 7 1 62 31 
16 43 16 309 5 5 1 45 32 
16 163 11 167 6 6 1 47 33 
16 156 14 235 5 5 1 40 34 
16 84 17 321 8 8 1 66 35 
16 403 15 237 6 6 1 54 36 
16 205 17 321 6 6 1 57 37 
16 131 17 344 6 6 1 47 38 
16 194 19 354 7 7 1 57 39 
16 273 12 178 8 8 1 61 40 
16 96 15 261 5 5 1 44 41 
16 285 8 100 4 4 1 38 42 
16 72 16 267 8 8 1 64 43 
16 252 20 423 4 4 1 36 44 
16 43 6 74 4 4 1 33 45 
16 439 9 149 5 5 1 39 46 
16 156 13 198 7 7 1 56 47 
16 11 13 195 5 5 1 39 48 
16 444 12 196 5 5 1 43 49 
16 144 12 227 4 4 1 29 50 
16 191 14 239 7 7 1 51 51 
16 416 17 372 6 6 1 48 52 
16 296 10 156 4 4 1 33 53 
16 160 14 223 7 7 1 53 54 
16 504 16 241 5 5 1 43 55 
16 196 18 322 9 9 1 71 56 
16 322 19 352 6 6 1 49 57 
16 248 13 215 7 7 2 55 58 
16 16 14 253 3 3 1 24 59 
16 223 13 189 10 10 1 74 60 
16 303 13 242 7 7 1 58 61 
16 271 14 223 5 5 1 43 62 
16 160 7 79 5 5 1 38 63 
16 336 23 540 7 7 1 57 64 
16 64 14 212 4 4 1 33 65 
16 339 18 358 6 6 1 54 66 
16 294 11 172 5 5 1 46 67 
16 122 16 336 6 6 1 45 68 
16 141 13 187 6 6 1 52 69 
16 269 16 282 8 8 1 61 70 
16 53 18 387 4 4 1 34 71 
16 462 21 452 7 7 1 57 72 
16 134 19 384 7 7 1 58 73 
16 232 13 206 6 6 1 48 74 
16 32 16 318 4 4 1 35 75 
16 127 11 160 5 5 1 40 76 
16 364 15 317 6 6 1 48 77 
16 343 13 216 5 5 1 45 78 
16 229 12 212 4 4 1 32 79 
16 48 17 359 4 4 1 36 80 
16 109 14 246 8 8 1 59 81 
16 303 14 260 6 6 1 50 82 
16 246 11 169 6 6 1 50 83 
16 447 16 310 6 6 1 49 84 
16 507 10 152 4 4 1 27 85 
16 62 16 334 7 7 1 53 86 
16 418 17 345 8 8 1 63 87 
16 162 13 225 3 3 1 28 88 
16 170 20 379 5 5 1 40 89 
16 275 10 191 6 6 1 46 90 
16 44 9 139 5 5 1 42 91 
16 60 16 275 5 5 1 43 92 
16 236 13 203 7 7 1 56 93 
16 283 15 290 8 8 1 65 94 
16 433 14 216 8 8 1 62 95 
16 450 20 432 6 6 1 50 96 
16 158 12 162 6 6 1 50 97 
16 132 20 359 7 7 1 58 98 
16 423 21 451 8 8 1 66 99 
16 489 16 293 7 7 1 61 100 
16 427 13 187 7 7 1 57 101 
16 174 13 194 5 5 1 43 102 
16 123 19 364 9 9 1 71 103 
16 111 23 444 9 9 1 78 104 
16 192 13 214 9 9 1 73 105 
16 203 18 333 6 6 1 48 106 
16 52 18 300 5 5 1 44 107 
16 457 13 200 6 6 1 50 108 
16 60 16 303 5 5 1 43 109 
16 321 17 342 5 5 1 46 110 
16 472 12 210 5 5 1 36 111 
16 186 12 224 4 4 1 32 112 
16 457 13 221 6 6 1 49 113 
16 176 17 293 6 6 1 48 114 
16 493 11 147 5 5 1 36 115 
16 402 11 158 5 5 1 44 116 
16 428 8 77 5 5 1 36 117 
16 377 21 448 6 6 1 55 118 
16 265 9 137 4 4 1 31 119 
16 385 16 326 7 7 1 59 120 
16 137 14 219 5 5 1 40 121 
16 136 14 232 5 5 1 41 122 
16 489 17 299 8 8 1 60 123 
16 214 11 161 6 6 1 46 124 
16 456 10 147 6 6 1 39 125 
16 363 16 279 4 4 1 39 126 
16 166 14 244 5 5 1 40 127 
16 373 15 294 6 6 1 52 128 
16 355 17 287 6 6 1 51 129 
16 406 19 406 4 4 1 36 130 
16 50 16 278 5 5 1 48 131 
16 448 16 333 7 7 1 54 132 
16 167 16 255 5 5 1 45 133 
16 103 14 270 7 7 1 58 134 
16 401 13 213 3 3 1 30 135 
16 249 15 260 8 8 1 61 136 
16 275 18 325 7 7 1 54 137 
16 154 16 378 4 4 1 35 138 
16 426 16 306 7 7 1 59 139 
16 184 14 222 8 8 1 64 140 
16 201 19 400 3 3 1 28 141 
16 260 11 142 6 6 1 45 142 
16 407 19 396 5 5 1 44 143 
16 91 17 294 5 5 1 42 144 
16 379 15 251 5 5 1 41 145 
16 217 19 366 6 6 1 48 146 
16 302 16 284 4 4 1 36 147 
16 395 11 193 6 6 1 46 148 
16 419 17 316 3 3 1 26 149 
16 303 15 248 7 7 1 58 150 
16 280 21 429 8 8 1 62 151 
16 199 12 187 6 6 1 42 152 
16 300 11 203 6 6 1 50 153 
16 85 14 255 4 4 1 33 154 
16 166 19 366 6 6 1 51 155 
16 247 19 307 6 6 1 50 156 
16 76 9 101 7 7 1 48 157 
16 179 15 307 6 6 1 49 158 
16 504 26 530 5 5 1 46 159 
16 69 17 333 5 5 1 40 160 
16 316 10 125 5 5 1 39 161 
16 155 15 261 5 5 1 45 162 
16 449 15 236 6 6 1 47 163 
16 234 17 277 7 7 1 55 164 
16 421 10 144 8 8 1 64 165 
16 160 15 256 7 7 1 57 166 
16 381 22 462 8 8 1 68 167 
16 9 19 418 6 6 1 48 168 
16 379 8 116 7 7 1 59 169 
16 465 14 242 5 5 1 42 170 
16 212 17 367 5 5 1 40 171 
16 406 12 157 5 5 1 43 172 
16 327 12 181 7 7 1 56 173 
16 442 22 558 7 7 1 56 174 
16 308 19 398 4 4 1 36 175 
16 340 26 697 4 4 1 36 176 
16 389 19 371 6 6 1 51 177 
16 350 17 353 5 5 1 39 178 
16 414 18 355 8 8 1 58 179 
16 285 15 271 5 5 1 38 180 
16 269 21 473 7 7 1 56 181 
16 79 16 304 6 6 1 51 182 
16 496 15 277 6 6 1 47 183 
16 507 7 91 5 5 1 34 184 
16 46 10 174 4 4 1 32 185 
16 412 23 529 4 4 1 34 186 
16 81 18 441 4 4 1 36 187 
16 105 12 221 8 8 1 61 188 
16 480 19 375 7 7 1 56 189 
16 346 13 224 8 8 1 64 190 
16 81 15 234 7 7 1 51 191 
16 410 19 389 7 7 1 56 192 
16 314 15 274 4 4 1 36 193 
16 489 19 411 7 7 1 53 194 
16 20 11 111 7 7 1 48 195 
16 182 22 443 6 6 1 50 196 
16 102 12 197 5 5 1 38 197 
16 66 17 285 7 7 1 52 198 
16 285 17 369 6 6 1 48 199 
16 303 13 204 7 7 1 58 200 
16 209 14 265 6 6 1 49 201 
16 431 15 318 7 7 1 55 202 
16 368 13 199 7 7 1 52 203 
16 493 11 197 4 4 1 32 204 
16 392 13 205 4 4 1 31 205 
16 468 20 430 6 6 1 50 206 
16 175 9 105 5 5 1 39 207 
16 340 11 158 6 6 1 41 208 
16 454 14 257 4 4 1 33 209 
16 375 12 170 4 4 1 31 210 
16 118 13 212 5 5 1 41 211 
16 327 14 204 6 6 1 50 212 
16 175 18 365 7 7 1 56 213 
16 451 15 256 5 5 1 43 214 
16 93 22 491 6 6 1 52 215 
16 475 21 437 6 6 1 48 216 
16 285 18 327 5 5 1 44 217 
16 333 20 397 4 4 1 32 218 
16 494 16 286 5 5 1 45 219 
16 228 14 196 5 5 1 42 220 
16 440 20 382 8 8 1 61 221 
16 160 20 457 6 6 1 51 222 
16 470 20 363 4 4 1 35 223 
16 173 16 297 6 6 1 46 224 
16 212 10 141 5 5 1 41 225 
16 443 14 266 7 7 1 53 226 
16 201 10 169 7 7 1 50 227 
16 244 13 218 5 5 1 39 228 
16 371 16 293 5 5 1 42 229 
16 293 14 221 5 5 1 44 230 
16 52 20 402 7 7 1 58 231 
16 79 9 150 6 6 1 47 232 
16 54 12 185 5 5 1 42 233 
16 274 15 241 6 6 1 51 234 
16 274 16 287 7 7 1 57 235 
16 257 18 374 8 8 1 60 236 
16 260 24 565 7 7 1 55 237 
16 185 9 136 4 4 1 36 238 
16 509 21 455 7 7 1 57 239 
16 456 17 352 5 5 1 37 240 
16 500 14 271 7 7 1 55 241 
16 454 15 280 6 6 1 50 242 
