19 120 18 339 7 7 1 54 0 
19 247 18 415 7 7 1 53 1 
19 239 22 519 5 5 1 46 2 
19 466 19 434 6 6 1 47 3 
19 18 14 274 6 6 1 51 4 
19 366 18 361 6 6 1 52 5 
19 363 17 344 5 5 1 42 6 
19 414 15 286 4 4 1 37 7 
19 331 15 266 4 4 1 34 8 
19 37 17 335 6 6 1 48 9 
19 473 19 370 6 6 1 50 10 
19 542 27 686 5 5 1 48 11 
19 188 24 533 5 5 1 44 12 
19 496 21 466 8 8 1 68 13 
19 387 20 426 5 5 1 44 14 
19 583 17 323 6 6 1 51 15 
19 319 25 579 8 8 1 64 16 
19 482 30 839 6 6 1 53 17 
19 352 14 227 5 5 1 40 18 
19 143 18 383 8 8 1 65 19 
19 389 14 257 4 4 1 33 20 
19 172 18 401 4 4 1 36 21 
19 573 13 226 8 8 1 63 22 
19 334 21 426 6 6 1 48 23 
19 454 17 366 6 6 1 53 24 
19 437 20 424 7 7 1 54 25 
19 605 22 526 5 5 1 43 26 
19 206 16 317 5 5 1 39 27 
19 557 21 449 6 6 1 51 28 
19 165 17 321 5 5 1 42 29 
19 86 23 545 6 6 1 48 30 
19 24 20 427 6 6 1 54 31 
19 553 21 448 7 7 1 61 32 
19 274 10 155 6 6 1 48 33 
19 342 23 509 5 5 1 43 34 
19 346 18 414 6 6 1 49 35 
19 524 22 441 5 5 1 41 36 
19 476 13 209 6 6 1 46 37 
19 477 16 350 7 7 1 55 38 
19 547 24 601 5 5 1 44 39 
19 12 23 518 4 4 1 35 40 
19 471 28 732 4 4 1 37 41 
19 426 16 317 7 7 1 55 42 
19 89 20 506 4 4 1 36 43 
19 579 26 606 4 4 1 40 44 
19 573 21 436 8 8 1 63 45 
19 24 15 291 6 6 1 49 46 
19 418 19 415 7 7 1 55 47 
19 588 21 491 4 4 1 34 48 
19 586 6 62 4 4 1 29 49 
19 165 17 341 6 6 1 51 50 
19 37 19 408 6 6 1 51 51 
19 195 21 567 7 7 1 56 52 
19 492 17 349 4 4 1 35 53 
19 21 20 421 6 6 1 54 54 
19 206 20 431 4 4 1 37 55 
19 38 19 448 4 4 1 38 56 
19 341 29 796 5 5 1 42 57 
19 77 22 519 5 5 1 47 58 
19 437 12 223 6 6 1 48 59 
19 331 21 473 5 5 1 43 60 
19 189 27 665 6 6 1 50 61 
19 415 22 538 6 6 1 48 62 
19 198 22 512 7 7 1 61 63 
19 119 21 439 7 7 1 58 64 
19 582 20 412 10 9 1 71 65 
19 310 24 501 3 3 1 28 66 
19 185 19 432 7 7 1 61 67 
19 383 13 276 4 4 1 30 68 
19 577 15 316 7 7 1 55 69 
19 292 24 545 10 10 1 74 70 
19 28 23 557 6 6 1 50 71 
19 49 17 363 5 5 1 42 72 
19 440 19 416 4 4 1 37 73 
19 235 22 493 6 6 1 52 74 
19 596 22 478 5 5 1 39 75 
19 26 23 532 6 6 1 51 76 
19 170 19 423 4 4 1 33 77 
19 60 19 397 5 5 1 44 78 
19 548 23 621 5 5 1 40 79 
19 105 14 225 4 4 1 33 80 
19 586 16 374 7 7 1 60 81 
