5,159,avrUDGNeighbors,4.747,4.62470807783995,4.86929192216005,euklidRatioRMYS,1.29853342521002,1.29606895927393,1.30099789114612,hopRatioRMYS,2.948,2.93011173810567,2.96588826189433,euklidRatioPDT,1.29853342521002,1.29606895927393,1.30099789114612,hopRatioPDT,2.948,2.93011173810567,2.96588826189433,averageRMYSNeighbors,3.568,3.49040340444581,3.64559659555419,averagePDTNeighbors,3.568,3.49040340444581,3.64559659555419,maximalRMYSNeighbors,6.889,6.84584976423703,6.93215023576297,maximalPDTNeighbors,6.889,6.84584976423703,6.93215023576297,neighborsCountRMYSUDGRatio,0.793832869646078,0.792428677551637,0.795237061740518,neighborsCountPDTUDGRatio,0.793832869646078,0.792428677551637,0.795237061740518,maximalUDGNeighbors,9.985,9.90445437293062,10.0655456270694
6,191,avrUDGNeighbors,5.766,5.62917509674624,5.90282490325376,euklidRatioRMYS,1.31718169514384,1.31500618558985,1.31935720469783,hopRatioRMYS,3.038,3.02491694494394,3.05108305505606,euklidRatioPDT,1.31718169514384,1.31500618558985,1.31935720469783,hopRatioPDT,3.038,3.02491694494394,3.05108305505606,averageRMYSNeighbors,3.957,3.87832727485589,4.03567272514411,averagePDTNeighbors,3.957,3.87832727485589,4.03567272514411,maximalRMYSNeighbors,7.45,7.40928574696743,7.49071425303257,maximalPDTNeighbors,7.452,7.41099447654766,7.49300552345233,neighborsCountRMYSUDGRatio,0.738965633593899,0.737707338703814,0.740223928483984,neighborsCountPDTUDGRatio,0.738967403726035,0.737709218351322,0.740225589100748,maximalUDGNeighbors,11.83,11.7428493983957,11.9171506016043
7,223,avrUDGNeighbors,6.816,6.66281695266643,6.96918304733357,euklidRatioRMYS,1.33103890515152,1.32922879888603,1.332849011417,hopRatioRMYS,3.138,3.11644392035643,3.15955607964357,euklidRatioPDT,1.33103890515152,1.32922879888603,1.332849011417,hopRatioPDT,3.138,3.11644392035643,3.15955607964357,averageRMYSNeighbors,4.351,4.27023946113107,4.43176053886893,averagePDTNeighbors,4.351,4.27023946113107,4.43176053886893,maximalRMYSNeighbors,7.932,7.89129159740791,7.97270840259209,maximalPDTNeighbors,7.932,7.89129159740791,7.97270840259209,neighborsCountRMYSUDGRatio,0.689530797109572,0.688394083056719,0.690667511162424,neighborsCountPDTUDGRatio,0.689532412609169,0.688395787147204,0.690669038071134,maximalUDGNeighbors,13.517,13.4221937039137,13.6118062960863
8,255,avrUDGNeighbors,7.854,7.68788859505019,8.02011140494981,euklidRatioRMYS,1.34214173824378,1.34040733044826,1.34387614603929,hopRatioRMYS,3.26,3.23267222950916,3.28732777049084,euklidRatioPDT,1.34214173824378,1.34040733044826,1.34387614603929,hopRatioPDT,3.259,3.23170605872359,3.28629394127641,averageRMYSNeighbors,4.628,4.55044698313025,4.70555301686975,averagePDTNeighbors,4.628,4.55044698313025,4.70555301686975,maximalRMYSNeighbors,8.37,8.32997086860797,8.41002913139202,maximalPDTNeighbors,8.373,8.33264726981232,8.41335273018768,neighborsCountRMYSUDGRatio,0.643368807095056,0.642352090430921,0.644385523759192,neighborsCountPDTUDGRatio,0.643371221376277,0.642354428758247,0.644388013994306,maximalUDGNeighbors,15.14,15.042266923511,15.237733076489
9,286,avrUDGNeighbors,8.945,8.76656490042595,9.12343509957405,euklidRatioRMYS,1.35025117053339,1.34873454557599,1.35176779549078,hopRatioRMYS,3.484,3.45241151237555,3.51558848762445,euklidRatioPDT,1.35025117053339,1.34873454557599,1.35176779549078,hopRatioPDT,3.484,3.45241151237555,3.51558848762445,averageRMYSNeighbors,4.899,4.82033586942958,4.97766413057042,averagePDTNeighbors,4.899,4.82033586942958,4.97766413057042,maximalRMYSNeighbors,8.655,8.61296382557844,8.69703617442156,maximalPDTNeighbors,8.662,8.61970049350642,8.70429950649358,neighborsCountRMYSUDGRatio,0.604263941767878,0.603349203105609,0.605178680430146,neighborsCountPDTUDGRatio,0.60426859630623,0.603353805786881,0.605183386825578,maximalUDGNeighbors,16.797,16.6905485222949,16.9034514777051
10,318,avrUDGNeighbors,9.965,9.77069513531566,10.1593048646843,euklidRatioRMYS,1.35540130829728,1.35400343525217,1.35679918134239,hopRatioRMYS,3.688,3.65875354227261,3.71724645772739,euklidRatioPDT,1.35540130829728,1.35400343525217,1.35679918134239,hopRatioPDT,3.688,3.65875354227261,3.71724645772739,averageRMYSNeighbors,5.097,5.01875717805703,5.17524282194297,averagePDTNeighbors,5.097,5.01875717805703,5.17524282194297,maximalRMYSNeighbors,8.963,8.91980740746841,9.00619259253159,maximalPDTNeighbors,8.972,8.92811980645439,9.01588019354561,neighborsCountRMYSUDGRatio,0.566477227131189,0.565639366151611,0.567315088110767,neighborsCountPDTUDGRatio,0.566485300479136,0.565647417218901,0.567323183739371,maximalUDGNeighbors,18.258,18.1441269349776,18.3718730650224
11,350,avrUDGNeighbors,10.912,10.7129248155857,11.1110751844143,euklidRatioRMYS,1.36039245335232,1.35900920864462,1.36177569806002,hopRatioRMYS,3.874,3.85251818540253,3.89548181459747,euklidRatioPDT,1.36038193351482,1.35899891795873,1.36176494907092,hopRatioPDT,3.874,3.85251818540253,3.89548181459747,averageRMYSNeighbors,5.264,5.18476400914736,5.34323599085264,averagePDTNeighbors,5.264,5.18476400914736,5.34323599085264,maximalRMYSNeighbors,9.19,9.1504147926619,9.2295852073381,maximalPDTNeighbors,9.206,9.16556676289981,9.24643323710019,neighborsCountRMYSUDGRatio,0.532109902307526,0.531392854655723,0.532826949959329,neighborsCountPDTUDGRatio,0.532121301900402,0.531404472470649,0.532838131330155,maximalUDGNeighbors,19.815,19.6985031827044,19.9314968172956
12,382,avrUDGNeighbors,11.821,11.6115553225923,12.0304446774077,euklidRatioRMYS,1.3647817103596,1.36350584157212,1.36605757914707,hopRatioRMYS,3.976,3.96222076785884,3.98977923214116,euklidRatioPDT,1.36470402306031,1.3634322464415,1.36597579967912,hopRatioPDT,3.976,3.96222076785884,3.98977923214116,averageRMYSNeighbors,5.345,5.26843508923795,5.42156491076205,averagePDTNeighbors,5.345,5.26843508923795,5.42156491076205,maximalRMYSNeighbors,9.374,9.33411392776419,9.41388607223581,maximalPDTNeighbors,9.394,9.35285101480717,9.43514898519283,neighborsCountRMYSUDGRatio,0.500709723735724,0.500079672465571,0.501339775005877,neighborsCountPDTUDGRatio,0.500722664626946,0.500092366753807,0.501352962500086,maximalUDGNeighbors,21.265,21.1408718676528,21.3891281323472
13,414,avrUDGNeighbors,12.9,12.691317519662,13.108682480338,euklidRatioRMYS,1.36897260232971,1.36775894020069,1.37018626445873,hopRatioRMYS,4.019,4.00620148514866,4.03179851485134,euklidRatioPDT,1.36893088669501,1.36771658928597,1.37014518410405,hopRatioPDT,4.019,4.00620148514866,4.03179851485134,averageRMYSNeighbors,5.494,5.42014247700877,5.56785752299123,averagePDTNeighbors,5.494,5.42014247700877,5.56785752299123,maximalRMYSNeighbors,9.58,9.53966017154226,9.62033982845774,maximalPDTNeighbors,9.61,9.56824233914597,9.65175766085403,neighborsCountRMYSUDGRatio,0.472368299753606,0.471769939853147,0.472966659654065,neighborsCountPDTUDGRatio,0.472390899853481,0.471792237204976,0.472989562501986,maximalUDGNeighbors,22.627,22.506306787127,22.747693212873
14,446,avrUDGNeighbors,13.898,13.6727142543488,14.1232857456512,euklidRatioRMYS,1.37328888011412,1.37209554920469,1.37448221102355,hopRatioRMYS,4.061,4.0461661533512,4.0758338466488,euklidRatioPDT,1.37326292512987,1.37206958354235,1.37445626671738,hopRatioPDT,4.06,4.04528041304927,4.07471958695073,averageRMYSNeighbors,5.577,5.50068395742965,5.65331604257035,averagePDTNeighbors,5.577,5.50068395742965,5.65331604257035,maximalRMYSNeighbors,9.692,9.65055464250848,9.73344535749152,maximalPDTNeighbors,9.741,9.69735229180816,9.78464770819184,neighborsCountRMYSUDGRatio,0.445899588476104,0.4453895701646,0.446409606787608,neighborsCountPDTUDGRatio,0.445930289227917,0.445420322953501,0.446440255502333,maximalUDGNeighbors,24.22,24.0870721121811,24.3529278878189
