23,325,32,4,5,1,5,1,1,5,-3129365692483760657,Node(74)
23,325,19,4,7,1,4,0,1,7,-4787861416931253658,Node(83)
23,325,17,4,5,1,4,0,1,5,-5810852531754539908,Node(97)
23,325,23,4,6,1,4,0,1,6,4911728853696262697,Node(247)
23,325,18,3,5,1,3,0,1,5,1456148060723602861,Node(292)
23,325,20,4,5,1,4,0,1,5,-6720838232781446453,Node(35)
23,325,26,4,5,1,4,0,1,5,9148848411309172739,Node(169)
23,325,23,5,6,1,5,0,1,6,7584333091796284456,Node(2)
23,325,21,5,6,1,5,0,1,6,4094464147479750917,Node(86)
23,325,29,4,5,1,4,0,1,5,697447521902222349,Node(129)
23,325,19,4,6,1,4,0,1,6,-3960315055583506378,Node(128)
23,325,21,4,6,1,4,0,1,6,9159116300074825737,Node(98)
23,325,24,3,6,1,3,0,1,6,-1053178991213080773,Node(267)
23,325,15,3,7,1,3,0,1,7,-2423808410988126330,Node(85)
23,325,23,4,7,1,5,1,1,7,4738242462114532050,Node(294)
23,325,21,3,5,1,4,1,1,5,-77652232668723857,Node(5)
23,325,32,6,7,1,6,0,1,7,1064272457904877653,Node(168)
23,325,12,5,5,1,5,0,1,5,-6590982859546965043,Node(137)
23,325,13,3,4,1,3,0,1,4,2214188467649364708,Node(295)
23,325,19,6,7,1,6,0,1,7,5669121688705981084,Node(237)
23,325,16,5,7,1,5,0,1,7,-3359130213025520576,Node(248)
23,325,22,4,7,1,4,0,1,7,-927119530015300229,Node(65)
23,325,14,4,6,1,4,0,1,6,319574442008090697,Node(310)
23,325,21,6,7,1,6,0,1,7,2448956237323580562,Node(218)
23,325,18,2,6,1,3,1,1,6,-1814297845011884885,Node(87)
23,325,19,3,6,1,5,2,1,6,-1739301668208646393,Node(91)
23,325,22,4,6,1,4,0,1,6,1011322369647874172,Node(321)
23,325,27,3,6,1,4,1,1,6,-6187773926536818964,Node(310)
23,325,24,5,5,1,5,0,1,5,-2907535438677230200,Node(120)
23,325,19,6,8,1,6,0,1,8,-3352960022104214894,Node(226)
23,325,27,4,5,1,4,0,1,5,-8065512866781805364,Node(79)
23,325,21,3,4,1,4,1,1,4,6597135634811086498,Node(282)
23,325,18,4,6,1,5,1,1,6,3117721948034252667,Node(75)
23,325,24,2,4,1,4,2,1,4,-1329495713690516619,Node(38)
23,325,24,6,7,1,6,0,1,7,4784585779904050631,Node(80)
23,325,21,5,7,1,5,0,1,7,4562952936707754106,Node(303)
23,325,17,5,5,1,5,0,1,5,-5214606711026598281,Node(6)
23,325,15,3,4,1,3,0,1,4,-3354310378358731006,Node(138)
23,325,15,3,3,1,3,0,1,3,-7785924979269999974,Node(26)
23,325,20,4,5,1,4,0,1,5,4440726814501851417,Node(149)
23,325,23,2,9,1,4,2,1,9,-8350510562404368717,Node(225)
23,325,29,4,5,1,4,0,1,5,-5246272476857068363,Node(223)
23,325,11,4,6,1,4,0,1,6,-2134265195471933462,Node(173)
23,325,20,2,9,1,3,1,1,9,6759821881818154062,Node(294)
23,325,14,3,4,1,3,0,1,4,-3645149739384734374,Node(286)
23,325,20,2,5,1,2,0,1,5,-3952347203569524074,Node(45)
23,325,20,4,9,1,5,1,1,9,5021116085138437787,Node(281)
23,325,21,4,4,1,4,0,1,4,-8462432555222179513,Node(54)
23,325,9,2,3,1,2,0,1,3,-6033861175341807445,Node(106)
23,325,17,2,3,1,2,0,1,3,-682467267130731715,Node(289)
23,325,21,5,7,1,6,1,1,7,-7907034648880030221,Node(311)
23,325,29,6,9,1,6,0,1,9,1052538219378184531,Node(311)
23,325,24,3,5,1,4,1,1,5,6956526513340040013,Node(89)
23,325,22,4,7,1,4,0,1,7,9162743101024928089,Node(235)
23,325,22,3,5,1,3,0,1,5,3202622555014637318,Node(291)
23,325,9,3,3,1,3,0,1,3,-3109956154798072784,Node(220)
23,325,25,5,5,1,5,0,1,5,3330431396770916687,Node(202)
23,325,27,10,10,1,10,0,1,10,5664472161757919045,Node(125)
23,325,31,4,5,1,4,0,1,5,-1475434736146598496,Node(296)
23,325,23,4,5,1,4,0,1,5,-8089407329815619821,Node(183)
23,325,10,3,5,1,3,0,1,5,-7726975706037522830,Node(187)
23,325,27,3,6,1,3,0,1,6,155896081233950153,Node(95)
23,325,24,5,7,1,5,0,1,7,-298601880614748672,Node(47)
23,325,18,5,7,1,5,0,1,7,-3232103945661499768,Node(16)
23,325,21,5,5,1,5,0,1,5,2167832488214691678,Node(152)
23,325,24,3,4,1,3,0,1,4,5231546327627181228,Node(204)
23,325,27,3,6,1,3,0,1,6,-4006393247393443840,Node(129)
23,325,23,3,5,1,3,0,1,5,4200261090317653254,Node(167)
23,325,28,3,5,1,3,0,1,5,7041420471255479442,Node(257)
23,325,13,3,4,1,3,0,1,4,8467157450990780879,Node(202)
23,325,22,2,4,1,2,0,1,4,2227135795133006570,Node(137)
23,325,25,4,5,1,4,0,1,5,4032473458840460082,Node(240)
23,325,14,4,6,1,4,0,1,6,-1245783474838481085,Node(40)
23,325,27,5,8,1,5,0,1,8,-7714988511135649629,Node(72)
23,325,17,4,6,1,4,0,1,6,-8682696418317050232,Node(140)
23,325,35,3,6,1,4,1,1,6,-2361739482021228038,Node(113)
23,325,20,2,7,1,4,2,1,7,1453529419634914171,Node(184)
23,325,19,3,4,1,3,0,1,4,3468522403138453175,Node(53)
23,325,22,5,5,1,5,0,1,5,5265795546185781412,Node(306)
23,325,22,3,6,1,3,0,1,6,6055802066351785670,Node(257)
23,325,27,4,7,1,4,0,1,7,-7977167445477914231,Node(213)
23,325,14,4,4,1,4,0,1,4,-4020979882904535458,Node(215)
23,325,26,4,6,1,4,0,1,6,-622865696013946343,Node(108)
23,325,25,3,4,1,3,0,1,4,-4950795724599211249,Node(58)
23,325,23,4,7,1,4,0,1,7,-2516001439294426866,Node(78)
23,325,22,4,7,1,4,0,1,7,839568957122726448,Node(27)
23,325,22,5,7,1,5,0,1,7,-4789594660786101184,Node(185)
23,325,20,4,6,1,4,0,1,6,-3102308205202049868,Node(68)
23,325,20,4,6,1,4,0,1,6,7016335120329088041,Node(205)
23,325,25,4,6,1,4,0,1,6,6965613803785292309,Node(127)
23,325,13,5,5,1,5,0,1,5,5181896969990380287,Node(254)
23,325,13,3,5,1,4,1,1,5,4804840287567030447,Node(47)
23,325,24,4,5,1,4,0,1,5,-4602795425136717640,Node(214)
23,325,27,3,7,1,4,1,1,7,-951017793176394553,Node(66)
23,325,21,4,8,1,4,0,1,8,2278825537354749944,Node(311)
23,325,16,4,7,1,4,0,1,7,-4447833734248258701,Node(183)
23,325,23,3,5,1,3,0,1,5,-8411085335407435117,Node(157)
23,325,22,5,9,1,6,1,1,9,-6489105552213343446,Node(280)
23,325,16,5,7,1,5,0,1,7,4167295082578905159,Node(122)
23,325,27,4,6,1,4,0,1,6,7017882319676933981,Node(274)
23,325,27,5,5,1,5,0,1,5,-3277998636474427522,Node(33)
23,325,20,2,6,1,5,3,1,6,-1503399543422141166,Node(270)
23,325,24,3,8,1,5,2,1,8,812793387556683210,Node(180)
23,325,6,2,3,1,2,0,1,3,-6321988154018827213,Node(70)
23,325,12,2,3,1,2,0,1,3,-7037949731652545739,Node(69)
23,325,16,5,7,1,6,1,1,7,3640268637810931600,Node(228)
23,325,17,3,4,1,3,0,1,4,-8250818845316572343,Node(119)
23,325,27,4,8,1,4,0,1,8,-468229787019025313,Node(83)
23,325,17,4,7,1,4,0,1,7,2636909913002476151,Node(86)
23,325,20,4,6,1,4,0,1,6,1516974890081211529,Node(163)
23,325,18,3,7,1,3,0,1,7,-1389878340860861882,Node(145)
23,325,20,5,6,1,5,0,1,6,-1972623417310938608,Node(244)
23,325,32,3,3,1,3,0,1,3,3417419608698919346,Node(171)
23,325,22,4,6,1,4,0,1,6,-4205185219160271135,Node(254)
23,325,13,3,3,1,3,0,1,3,2987128252560478256,Node(82)
23,325,4,1,3,1,1,0,1,3,568899158856728225,Node(289)
23,325,23,4,7,1,4,0,1,7,-3853885558803752922,Node(157)
23,325,18,6,6,1,6,0,1,6,3353837404966975879,Node(275)
23,325,25,5,8,1,5,0,1,8,4005274040799381638,Node(240)
23,325,24,5,7,1,5,0,1,7,-4439791082139030199,Node(77)
23,325,23,6,7,1,6,0,1,7,-414654431241738907,Node(100)
23,325,28,3,4,1,4,1,1,4,-1369350567260505306,Node(214)
23,325,13,4,7,1,4,0,1,7,4386322368205004837,Node(159)
23,325,16,3,5,1,3,0,1,5,-1193306238272869195,Node(10)
23,325,23,7,7,1,7,0,1,7,-7100390781653699365,Node(162)
23,325,28,5,8,1,5,0,1,8,2305565206823394360,Node(112)
23,325,26,4,6,1,4,0,1,6,-913061430935074843,Node(323)
23,325,20,5,7,1,6,1,1,7,-5035523028347588930,Node(29)
23,325,26,6,6,1,6,0,1,6,3156501826560239541,Node(242)
23,325,15,3,5,1,3,0,1,5,238018321817782646,Node(286)
23,325,20,4,7,1,4,0,1,7,6291271591086017106,Node(289)
23,325,22,5,9,1,5,0,1,9,-3711189381975411162,Node(102)
23,325,23,3,4,1,3,0,1,4,-287381434527195474,Node(315)
23,325,29,5,10,1,7,2,1,10,2104463479932042277,Node(147)
23,325,31,5,7,1,5,0,1,7,-1498313185230028872,Node(244)
23,325,14,3,8,1,4,1,1,8,-7219812399119655145,Node(313)
23,325,19,2,4,1,2,0,1,4,9043827938581674699,Node(175)
23,325,28,4,7,1,4,0,1,7,-806147963040348235,Node(135)
23,325,16,3,6,1,4,1,1,6,5054613007844105286,Node(6)
23,325,16,6,7,1,6,0,1,7,1928544117620974074,Node(141)
23,325,24,4,5,1,4,0,1,5,-5871100893774776548,Node(245)
23,325,28,4,4,1,4,0,1,4,-2008463467005086508,Node(287)
23,325,20,5,8,1,7,2,1,8,-8085231354477810101,Node(306)
23,325,12,2,2,1,2,0,1,2,2243442383878260849,Node(79)
23,325,12,3,7,1,4,1,1,7,-7523975002581710210,Node(54)
23,325,18,5,6,1,5,0,1,6,-5784751765868640195,Node(229)
23,325,16,3,6,1,3,0,1,6,1655409775355457965,Node(173)
23,325,30,3,4,1,3,0,1,4,5723855872360977658,Node(76)
23,325,19,2,4,1,3,1,1,4,-8262288587605833785,Node(137)
23,325,21,4,6,1,4,0,1,6,-8754751382971323401,Node(59)
23,325,22,3,6,1,4,1,1,6,4101879925436489197,Node(39)
23,325,17,2,4,1,3,1,1,4,6953000042245619958,Node(156)
23,325,26,4,4,1,4,0,1,4,-3330625647848879247,Node(183)
23,325,23,3,4,1,5,2,1,4,8532299828431744245,Node(34)
23,325,22,3,6,1,3,0,1,6,-5456714049303853058,Node(323)
23,325,24,3,3,1,3,0,1,3,-8890010402059755275,Node(212)
23,325,20,5,7,1,5,0,1,7,-6922057635655439192,Node(46)
23,325,21,4,5,1,5,1,1,5,-82935738814273531,Node(74)
23,325,18,3,5,1,4,1,1,5,7132041326706600514,Node(258)
23,325,25,4,7,1,5,1,1,7,-2167234263762274102,Node(274)
23,325,24,3,3,1,3,0,1,3,8596314154097178477,Node(279)
23,325,28,4,5,1,4,0,1,5,-3745090447227035267,Node(286)
23,325,29,6,6,1,6,0,1,6,-6320845210961725813,Node(182)
23,325,24,3,4,1,3,0,1,4,4711258913547732681,Node(110)
23,325,17,3,5,1,3,0,1,5,5283199661096158970,Node(113)
23,325,19,4,4,1,4,0,1,4,-3796115306295871028,Node(278)
23,325,21,5,6,1,5,0,1,6,-2559151831763893612,Node(247)
23,325,21,3,7,1,3,0,1,7,-7191917768188341779,Node(98)
23,325,21,4,4,1,4,0,1,4,8204814376818366755,Node(13)
23,325,16,4,5,1,4,0,1,5,-2720945531966312353,Node(116)
23,325,18,3,8,1,4,1,1,8,-411845380958013052,Node(226)
23,325,25,3,6,1,3,0,1,6,-785857488959550560,Node(63)
23,325,15,4,5,1,4,0,1,5,-6893636883753283250,Node(174)
23,325,24,3,7,1,4,1,1,7,-153692907464105667,Node(290)
23,325,29,5,5,1,5,0,1,5,2068538407466923017,Node(121)
23,325,21,5,7,1,5,0,1,7,-4315500517817274727,Node(21)
23,325,24,3,5,1,3,0,1,5,-7020691032128999983,Node(12)
23,325,12,3,7,1,3,0,1,7,4206822417005396905,Node(274)
23,325,17,3,6,1,4,1,1,6,8587773025834729636,Node(150)
23,325,29,4,5,1,4,0,1,5,6892676977872648016,Node(13)
23,325,21,3,5,1,3,0,1,5,2550273410970337238,Node(146)
23,325,21,6,6,1,6,0,1,6,7754096077197412885,Node(239)
23,325,14,6,10,1,7,1,1,10,5713745259527530316,Node(158)
23,325,28,4,6,1,4,0,1,6,7045196640465386097,Node(108)
23,325,20,4,8,1,5,1,1,8,-2425907244484787889,Node(108)
23,325,25,7,7,1,7,0,1,7,3825204454674774496,Node(249)
23,325,16,5,6,1,5,0,1,6,1586044338244701369,Node(311)
23,325,35,3,7,1,4,1,1,7,6433130527147647891,Node(322)
23,325,20,2,7,1,4,2,1,7,-1543256755245574474,Node(265)
23,325,18,4,6,1,4,0,1,6,-6870235185115970563,Node(100)
23,325,27,4,9,1,5,1,1,9,4753027222739273933,Node(164)
23,325,17,4,6,1,4,0,1,6,-437908055963059678,Node(70)
23,325,18,5,6,1,5,0,1,6,-6486118230707526550,Node(152)
23,325,22,4,6,1,4,0,1,6,-6349659901869723984,Node(241)
23,325,24,3,6,1,4,1,1,6,3434475314936653848,Node(265)
23,325,20,3,6,1,4,1,1,6,-7846338244521666066,Node(307)
23,325,20,3,6,1,4,1,1,6,-8432278496432729164,Node(217)
23,325,23,3,4,1,3,0,1,4,-5762357659310035228,Node(75)
