5,159,avrUDGNeighbors,4.54470440251573,4.52936231616973,4.56004648886172,euklidRatioRMYS,1.29853342521002,1.29606895927393,1.30099789114612,hopRatioRMYS,2.948,2.93011173810567,2.96588826189433,euklidRatioPDT,1.29853342521002,1.29606895927393,1.30099789114612,hopRatioPDT,2.948,2.93011173810567,2.96588826189433,averageRMYSNeighbors,3.39548427672956,3.38836246558727,3.40260608787185,averagePDTNeighbors,3.39548427672956,3.38836246558727,3.40260608787185,maximalRMYSNeighbors,6.889,6.84584976423703,6.93215023576297,maximalPDTNeighbors,6.889,6.84584976423703,6.93215023576297,neighborsCountRMYSUDGRatio,0.793832869646078,0.792428677551637,0.795237061740518,neighborsCountPDTUDGRatio,0.793832869646078,0.792428677551637,0.795237061740518,maximalUDGNeighbors,9.985,9.90445437293062,10.0655456270694
6,191,avrUDGNeighbors,5.42221989528795,5.40616713429421,5.43827265628169,euklidRatioRMYS,1.31718169514384,1.31500618558985,1.31935720469783,hopRatioRMYS,3.038,3.02491694494394,3.05108305505606,euklidRatioPDT,1.31718169514384,1.31500618558985,1.31935720469783,hopRatioPDT,3.038,3.02491694494394,3.05108305505606,averageRMYSNeighbors,3.73886910994764,3.73216923918738,3.7455689807079,averagePDTNeighbors,3.73889005235602,3.73218949798931,3.74559060672272,maximalRMYSNeighbors,7.45,7.40928574696743,7.49071425303257,maximalPDTNeighbors,7.452,7.41099447654766,7.49300552345233,neighborsCountRMYSUDGRatio,0.738965633593899,0.737707338703814,0.740223928483984,neighborsCountPDTUDGRatio,0.738967403726035,0.737709218351322,0.740225589100748,maximalUDGNeighbors,11.83,11.7428493983957,11.9171506016043
7,223,avrUDGNeighbors,6.32398206278027,6.30809798065112,6.33986614490941,euklidRatioRMYS,1.33103890515152,1.32922879888603,1.332849011417,hopRatioRMYS,3.138,3.11644392035643,3.15955607964357,euklidRatioPDT,1.33103890515152,1.32922879888603,1.332849011417,hopRatioPDT,3.138,3.11644392035643,3.15955607964357,averageRMYSNeighbors,4.05474439461884,4.04882164347007,4.06066714576761,averagePDTNeighbors,4.05476233183857,4.04883953947393,4.06068512420322,maximalRMYSNeighbors,7.932,7.89129159740791,7.97270840259209,maximalPDTNeighbors,7.932,7.89129159740791,7.97270840259209,neighborsCountRMYSUDGRatio,0.689530797109572,0.688394083056719,0.690667511162424,neighborsCountPDTUDGRatio,0.689532412609169,0.688395787147204,0.690669038071134,maximalUDGNeighbors,13.517,13.4221937039137,13.6118062960863
8,255,avrUDGNeighbors,7.27868235294114,7.26249938082401,7.29486532505827,euklidRatioRMYS,1.34214173824378,1.34040733044826,1.34387614603929,hopRatioRMYS,3.26,3.23267222950916,3.28732777049084,euklidRatioPDT,1.34214173824378,1.34040733044826,1.34387614603929,hopRatioPDT,3.259,3.23170605872359,3.28629394127641,averageRMYSNeighbors,4.3434117647059,4.33771327928316,4.34911025012864,averagePDTNeighbors,4.34343529411767,4.33773676139877,4.34913382683656,maximalRMYSNeighbors,8.37,8.32997086860797,8.41002913139202,maximalPDTNeighbors,8.373,8.33264726981232,8.41335273018768,neighborsCountRMYSUDGRatio,0.643368807095056,0.642352090430921,0.644385523759192,neighborsCountPDTUDGRatio,0.643371221376277,0.642354428758247,0.644388013994306,maximalUDGNeighbors,15.14,15.042266923511,15.237733076489
9,286,avrUDGNeighbors,8.16621678321679,8.14918033077506,8.18325323565852,euklidRatioRMYS,1.35025117053339,1.34873454557599,1.35176779549078,hopRatioRMYS,3.484,3.45241151237555,3.51558848762445,euklidRatioPDT,1.35025117053339,1.34873454557599,1.35176779549078,hopRatioPDT,3.484,3.45241151237555,3.51558848762445,averageRMYSNeighbors,4.57077622377623,4.56557109097497,4.5759813565775,averagePDTNeighbors,4.57083216783218,4.56562761253136,4.57603672313299,maximalRMYSNeighbors,8.655,8.61296382557844,8.69703617442156,maximalPDTNeighbors,8.662,8.61970049350642,8.70429950649358,neighborsCountRMYSUDGRatio,0.604263941767878,0.603349203105609,0.605178680430146,neighborsCountPDTUDGRatio,0.60426859630623,0.603353805786881,0.605183386825578,maximalUDGNeighbors,16.797,16.6905485222949,16.9034514777051
10,318,avrUDGNeighbors,9.1060251572327,9.08819341659058,9.12385689787482,euklidRatioRMYS,1.35540130829728,1.35400343525217,1.35679918134239,hopRatioRMYS,3.688,3.65875354227261,3.71724645772739,euklidRatioPDT,1.35540130829728,1.35400343525217,1.35679918134239,hopRatioPDT,3.688,3.65875354227261,3.71724645772739,averageRMYSNeighbors,4.77610062893082,4.77150328599792,4.78069797186371,averagePDTNeighbors,4.77619496855346,4.77159563006512,4.78079430704179,maximalRMYSNeighbors,8.963,8.91980740746841,9.00619259253159,maximalPDTNeighbors,8.972,8.92811980645439,9.01588019354561,neighborsCountRMYSUDGRatio,0.566477227131189,0.565639366151611,0.567315088110767,neighborsCountPDTUDGRatio,0.566485300479136,0.565647417218901,0.567323183739371,maximalUDGNeighbors,18.258,18.1441269349776,18.3718730650224
11,350,avrUDGNeighbors,10.0308685714286,10.0131558204849,10.0485813223723,euklidRatioRMYS,1.36039245335232,1.35900920864462,1.36177569806002,hopRatioRMYS,3.874,3.85251818540253,3.89548181459747,euklidRatioPDT,1.36038193351482,1.35899891795873,1.36176494907092,hopRatioPDT,3.874,3.85251818540253,3.89548181459747,averageRMYSNeighbors,4.94328571428572,4.9389791813879,4.94759224718354,averagePDTNeighbors,4.94342857142858,4.93912220419854,4.94773493865862,maximalRMYSNeighbors,9.19,9.1504147926619,9.2295852073381,maximalPDTNeighbors,9.206,9.16556676289981,9.24643323710019,neighborsCountRMYSUDGRatio,0.532109902307526,0.531392854655723,0.532826949959329,neighborsCountPDTUDGRatio,0.532121301900402,0.531404472470649,0.532838131330155,maximalUDGNeighbors,19.815,19.6985031827044,19.9314968172956
12,382,avrUDGNeighbors,10.9600732984293,10.9425397561898,10.9776068406689,euklidRatioRMYS,1.3647817103596,1.36350584157212,1.36605757914707,hopRatioRMYS,3.976,3.96222076785884,3.98977923214116,euklidRatioPDT,1.36470402306031,1.3634322464415,1.36597579967912,hopRatioPDT,3.976,3.96222076785884,3.98977923214116,averageRMYSNeighbors,5.08599999999999,5.08193107124042,5.09006892875956,averagePDTNeighbors,5.0861780104712,5.08210799649828,5.09024802444412,maximalRMYSNeighbors,9.374,9.33411392776419,9.41388607223581,maximalPDTNeighbors,9.394,9.35285101480717,9.43514898519283,neighborsCountRMYSUDGRatio,0.500709723735724,0.500079672465571,0.501339775005877,neighborsCountPDTUDGRatio,0.500722664626946,0.500092366753807,0.501352962500086,maximalUDGNeighbors,21.265,21.1408718676528,21.3891281323472
13,414,avrUDGNeighbors,11.8792028985507,11.8604982018677,11.8979075952337,euklidRatioRMYS,1.36897260232971,1.36775894020069,1.37018626445873,hopRatioRMYS,4.019,4.00620148514866,4.03179851485134,euklidRatioPDT,1.36893088669501,1.36771658928597,1.37014518410405,hopRatioPDT,4.019,4.00620148514866,4.03179851485134,averageRMYSNeighbors,5.20742028985507,5.20372642075661,5.21111415895354,averagePDTNeighbors,5.20775362318841,5.20405712074964,5.21145012562718,maximalRMYSNeighbors,9.58,9.53966017154226,9.62033982845774,maximalPDTNeighbors,9.61,9.56824233914597,9.65175766085403,neighborsCountRMYSUDGRatio,0.472368299753606,0.471769939853147,0.472966659654065,neighborsCountPDTUDGRatio,0.472390899853481,0.471792237204976,0.472989562501986,maximalUDGNeighbors,22.627,22.506306787127,22.747693212873
14,446,avrUDGNeighbors,12.8070807174888,12.7883376180659,12.8258238169116,euklidRatioRMYS,1.37328888011412,1.37209554920469,1.37448221102355,hopRatioRMYS,4.061,4.0461661533512,4.0758338466488,euklidRatioPDT,1.37326292512987,1.37206958354235,1.37445626671738,hopRatioPDT,4.06,4.04528041304927,4.07471958695073,averageRMYSNeighbors,5.30082511210763,5.29760679925533,5.30404342495993,averagePDTNeighbors,5.30128251121077,5.29806440887585,5.30450061354569,maximalRMYSNeighbors,9.692,9.65055464250848,9.73344535749152,maximalPDTNeighbors,9.741,9.69735229180816,9.78464770819184,neighborsCountRMYSUDGRatio,0.445899588476104,0.4453895701646,0.446409606787608,neighborsCountPDTUDGRatio,0.445930289227917,0.445420322953501,0.446440255502333,maximalUDGNeighbors,24.22,24.0870721121811,24.3529278878189
15,477,avrUDGNeighbors,13.7078280922432,13.6889923967409,13.7266637877455,euklidRatioRMYS,1.3756780702146,1.37454839892313,1.37680774150607,hopRatioRMYS,4.094,4.07591226873265,4.11208773126735,euklidRatioPDT,1.37565158865124,1.37452278838482,1.37678038891766,hopRatioPDT,4.094,4.07591226873265,4.11208773126735,averageRMYSNeighbors,5.38339622641511,5.38032648277967,5.38646597005054,averagePDTNeighbors,5.38388679245284,5.3808182442183,5.38695534068739,maximalRMYSNeighbors,9.863,9.82178259336639,9.90421740663361,maximalPDTNeighbors,9.913,9.86990535381744,9.95609464618256,neighborsCountRMYSUDGRatio,0.42219155014817,0.421732210905226,0.422650889391115,neighborsCountPDTUDGRatio,0.422221615131779,0.42176216434739,0.422681065916168,maximalUDGNeighbors,25.408,25.2752176160118,25.5407823839882
16,509,avrUDGNeighbors,14.6306129666012,14.6102555906876,14.6509703425148,euklidRatioRMYS,1.37810141288669,1.37697000717798,1.3792328185954,hopRatioRMYS,4.136,4.11475374464994,4.15724625535006,euklidRatioPDT,1.37808198736915,1.3769498490369,1.3792141257014,hopRatioPDT,4.136,4.11475374464994,4.15724625535006,averageRMYSNeighbors,5.44996856581532,5.44735185755648,5.45258527407416,averagePDTNeighbors,5.45060510805501,5.44798826099123,5.45322195511879,maximalRMYSNeighbors,9.919,9.8784304145646,9.9595695854354,maximalPDTNeighbors,9.985,9.94175656304131,10.0282434369587,neighborsCountRMYSUDGRatio,0.400073337006211,0.39965430046029,0.400492373552132,neighborsCountPDTUDGRatio,0.400111695047126,0.399692675987767,0.400530714106485,maximalUDGNeighbors,26.879,26.7433153423028,27.0146846576972
17,541,avrUDGNeighbors,15.5397966728281,15.5210296483163,15.5585636973399,euklidRatioRMYS,1.38013151866153,1.37899156919895,1.3812714681241,hopRatioRMYS,4.243,4.21612933641311,4.26987066358689,euklidRatioPDT,1.37983278850544,1.37872222269935,1.38094335431153,hopRatioPDT,4.243,4.21612933641311,4.26987066358689,averageRMYSNeighbors,5.50784103512014,5.50539986020664,5.51028221003365,averagePDTNeighbors,5.50852865064694,5.50608524656715,5.51097205472674,maximalRMYSNeighbors,10.086,10.0460908190212,10.1259091809788,maximalPDTNeighbors,10.147,10.1046263139956,10.1893736860044,neighborsCountRMYSUDGRatio,0.380146492726787,0.37976989770347,0.380523087750104,neighborsCountPDTUDGRatio,0.380186366612754,0.379809790916688,0.380562942308821,maximalUDGNeighbors,28.303,28.1695300297985,28.4364699702015
18,573,avrUDGNeighbors,16.4873577661431,16.4674224827084,16.5072930495778,euklidRatioRMYS,1.3821136841831,1.38095377632928,1.38327359203692,hopRatioRMYS,4.37,4.3400754789512,4.3999245210488,euklidRatioPDT,1.38199562971902,1.38084997529081,1.38314128414722,hopRatioPDT,4.37,4.3400754789512,4.3999245210488,averageRMYSNeighbors,5.55492844677138,5.55276310762451,5.55709378591825,averagePDTNeighbors,5.55571029668412,5.55354656137799,5.55787403199025,maximalRMYSNeighbors,10.19,10.1507070102945,10.2292929897055,maximalPDTNeighbors,10.253,10.2108262377111,10.2951737622889,neighborsCountRMYSUDGRatio,0.360951566995156,0.36060968221429,0.361293451776021,neighborsCountPDTUDGRatio,0.3609943812241,0.360652456876887,0.361336305571314,maximalUDGNeighbors,29.733,29.5914490361121,29.8745509638879
