Density 5 with 16 data samples:
neighborsCountPDTUDGRatio,0.535097359186523,0.529734080919893,0.540460637453153
Density 12 with 16 data samples:
Number_of_Nodes,382,382,382
averageUDGNeighbors,10.9538612565445,10.8283764435615,11.0793460695275
euklidRatioRMYS,1.3542393564414,1.34646674824917,1.36201196463363
hopRatioRMYS,4,4,4
euklidRatioPDT,1.3542393564414,1.34646674824917,1.36201196463363
hopRatioPDT,4,4,4
averageRMYSNeighbors,5.07591623036649,5.03726390369149,5.1145685570415
averagePDTNeighbors,5.07591623036649,5.03726390369149,5.1145685570415
maximalRMYSNeighbors,9.625,9.13884319659188,10.1111568034081
maximalPDTNeighbors,9.625,9.13884319659188,10.1111568034081
neighborsCountRMYSUDGRatio,0.500659802224406,0.495713676265831,0.50560592818298
neighborsCountPDTUDGRatio,0.500659802224406,0.495713676265831,0.50560592818298
Density 13 with 16 data samples:
Number_of_Nodes,414,414,414
averageUDGNeighbors,11.9749396135266,11.8313455435552,12.118533683498
euklidRatioRMYS,1.36215538031433,1.3540816839954,1.37022907663326
hopRatioRMYS,4,4,4
euklidRatioPDT,1.36215538031433,1.3540816839954,1.37022907663326
hopRatioPDT,4,4,4
averageRMYSNeighbors,5.20863526570048,5.17866698673688,5.23860354466408
averagePDTNeighbors,5.20893719806763,5.17910617995675,5.23876821617852
maximalRMYSNeighbors,9.5,9.19993750650906,9.80006249349094
maximalPDTNeighbors,9.5,9.19993750650906,9.80006249349094
neighborsCountRMYSUDGRatio,0.469295492289081,0.463726957879747,0.474864026698415
neighborsCountPDTUDGRatio,0.469311824887889,0.463729450011354,0.474894199764424
Density 14 with 16 data samples:
Number_of_Nodes,446,446,446
averageUDGNeighbors,12.7839125560538,12.624870724502,12.9429543876056
euklidRatioRMYS,1.37783852033392,1.36589039542762,1.38978664524021
hopRatioRMYS,4.0625,3.9438898850224,4.1811101149776
euklidRatioPDT,1.37783852033392,1.36589039542762,1.38978664524021
hopRatioPDT,4.0625,3.9438898850224,4.1811101149776
averageRMYSNeighbors,5.30156950672646,5.27672800297421,5.32641101047871
averagePDTNeighbors,5.30269058295964,5.27797695640893,5.32740420951035
maximalRMYSNeighbors,9.9375,9.53236933049323,10.3426306695068
maximalPDTNeighbors,10.0625,9.5890489894667,10.5359510105333
neighborsCountRMYSUDGRatio,0.446431077692005,0.443120562021874,0.449741593362135
neighborsCountPDTUDGRatio,0.446514044992435,0.443220985904542,0.449807104080328
Density 15 with 16 data samples:
Number_of_Nodes,477,477,477
averageUDGNeighbors,13.7531446540881,13.6251023672242,13.8811869409519
euklidRatioRMYS,1.37627052705569,1.36897465080752,1.38356640330386
hopRatioRMYS,4.125,3.96294773219729,4.28705226780271
euklidRatioPDT,1.37627052705569,1.36897465080752,1.38356640330386
hopRatioPDT,4.125,3.96294773219729,4.28705226780271
averageRMYSNeighbors,5.38626834381551,5.37168866816699,5.40084801946404
averagePDTNeighbors,5.38705450733753,5.37214660460015,5.4019624100749
maximalRMYSNeighbors,9.625,9.3312553191971,9.9187446808029
maximalPDTNeighbors,9.625,9.3312553191971,9.9187446808029
neighborsCountRMYSUDGRatio,0.419948360705805,0.417212595085215,0.422684126326395
neighborsCountPDTUDGRatio,0.419994643045564,0.417279422203257,0.422709863887871
Density 16 with 16 data samples:
Number_of_Nodes,509,509,509
averageUDGNeighbors,14.5741650294695,14.4185335882812,14.7297964706579
euklidRatioRMYS,1.38106668129827,1.37142260959093,1.39071075300561
hopRatioRMYS,4.0625,3.9438898850224,4.1811101149776
euklidRatioPDT,1.38106668129827,1.37142260959093,1.39071075300561
hopRatioPDT,4.0625,3.9438898850224,4.1811101149776
averageRMYSNeighbors,5.44941060903733,5.43002674944431,5.46879446863035
averagePDTNeighbors,5.44990176817289,5.4302788401096,5.46952469623618
maximalRMYSNeighbors,9.5,9.19993750650906,9.80006249349094
maximalPDTNeighbors,9.5,9.19993750650906,9.80006249349094
neighborsCountRMYSUDGRatio,0.40263002014248,0.399118422050025,0.406141618234935
neighborsCountPDTUDGRatio,0.402660501498771,0.399140717364374,0.406180285633167
Density 17 with 16 data samples:
Number_of_Nodes,541,541,541
averageUDGNeighbors,15.4339186691312,15.2905300110175,15.577307327245
euklidRatioRMYS,1.37913545861375,1.37138165416181,1.38688926306569
hopRatioRMYS,4.1875,3.99624693629905,4.37875306370095
euklidRatioPDT,1.37913545861375,1.37138165416181,1.38688926306569
hopRatioPDT,4.1875,3.99624693629905,4.37875306370095
averageRMYSNeighbors,5.50600739371534,5.48995941230223,5.52205537512846
averagePDTNeighbors,5.50716266173752,5.49106563369022,5.52325968978483
maximalRMYSNeighbors,9.875,9.53397443277666,10.2160255672233
maximalPDTNeighbors,9.9375,9.57127826474252,10.3037217352575
neighborsCountRMYSUDGRatio,0.380999425232038,0.37898657056819,0.383012279895886
neighborsCountPDTUDGRatio,0.381069445720857,0.379064591984668,0.383074299457047
Density 18 with 16 data samples:
Number_of_Nodes,573,573,573
averageUDGNeighbors,16.4022687609075,16.2868134417361,16.5177240800789
euklidRatioRMYS,1.39290162622641,1.38132310797648,1.40448014447635
hopRatioRMYS,4.4375,4.19442159829594,4.68057840170406
euklidRatioPDT,1.39290162622641,1.38132310797648,1.40448014447635
hopRatioPDT,4.4375,4.19442159829594,4.68057840170406
averageRMYSNeighbors,5.55846422338569,5.54538296913616,5.57154547763522
averagePDTNeighbors,5.55933682373473,5.54612346736688,5.57255018010258
maximalRMYSNeighbors,10.1875,9.83166965506719,10.5433303449328
maximalPDTNeighbors,10.25,9.8825,10.6175
neighborsCountRMYSUDGRatio,0.362255260077455,0.360059051161092,0.364451468993818
neighborsCountPDTUDGRatio,0.362305103280112,0.360101756947556,0.364508449612669
Density 19 with 16 data samples:
Number_of_Nodes,605,605,605
averageUDGNeighbors,17.3685950413223,17.1592929019135,17.5778971807311
euklidRatioRMYS,1.38604902717136,1.37857066837476,1.39352738596796
hopRatioRMYS,4.3125,4.08537892133269,4.53962107866731
euklidRatioPDT,1.38604902717136,1.37857066837476,1.39352738596796
hopRatioPDT,4.3125,4.08537892133269,4.53962107866731
averageRMYSNeighbors,5.59359504132231,5.57787483180738,5.60931525083725
averagePDTNeighbors,5.59462809917355,5.57878934783432,5.61046685051279
maximalRMYSNeighbors,9.875,9.53397443277666,10.2160255672233
maximalPDTNeighbors,10,9.61262098662937,10.3873790133706
neighborsCountRMYSUDGRatio,0.344452325385531,0.341695583988565,0.347209066782496
neighborsCountPDTUDGRatio,0.344512991775803,0.341751403659566,0.34727457989204
Density 20 with 16 data samples:
Number_of_Nodes,637,637,637
averageUDGNeighbors,18.2397959183673,18.0818066342202,18.3977852025145
euklidRatioRMYS,1.38707330465631,1.37900522891697,1.39514138039565
hopRatioRMYS,4.6875,4.46037892133269,4.91462107866731
euklidRatioPDT,1.38707330465631,1.37900522891697,1.39514138039565
hopRatioPDT,4.6875,4.46037892133269,4.91462107866731
averageRMYSNeighbors,5.62755102040816,5.6144868297741,5.64061521104222
averagePDTNeighbors,5.62833594976452,5.61558115022699,5.64109074930205
maximalRMYSNeighbors,10.625,10.2424938725981,11.0075061274019
maximalPDTNeighbors,10.6875,10.2732126789594,11.1017873210406
neighborsCountRMYSUDGRatio,0.329529315012589,0.328062565353533,0.330996064671646
neighborsCountPDTUDGRatio,0.329567112242275,0.328109433657597,0.331024790826953
