11 423 6.0 6.0 4.0 4.0 3524 5203 9560 62 3524 5203 9560 768 52462 2 3 50.0 true true 3577753419728408930
11 423 6.0 6.0 4.0 4.0 3440 5269 9692 42 3440 5269 9692 946 52660 2 2 50.0 true true -8953044614786951597
11 423 6.0 6.0 4.0 4.0 3488 5171 9496 52 3488 5171 9496 780 51872 2 2 50.0 true true 7691591305374343004
11 423 7.0 7.0 4.0 4.0 4312 5259 9672 128 4312 5259 9672 1046 54552 2 3 75.0 true true -848037468921377998
11 423 6.0 6.0 4.0 4.0 4064 5315 9784 134 4064 5315 9784 1220 54570 2 2 50.0 true true 7799010938802430625
11 423 6.0 6.0 4.0 4.0 3128 5139 9432 62 3128 5139 9432 894 48628 2 2 50.0 true true 7050696450741543284
11 423 7.0 7.0 4.0 4.0 3764 5317 9788 66 3764 5317 9788 844 55290 2 2 75.0 true true -2691298915020900426
11 423 6.0 6.0 4.0 4.0 3088 4925 9004 54 3088 4925 9004 816 44334 2 3 50.0 true true 5267788409693271340
11 423 6.0 6.0 4.0 4.0 3380 5209 9572 80 3380 5209 9572 892 49874 2 2 50.0 true true 5799579335669806717
11 423 5.0 5.0 4.0 4.0 3060 5047 9248 36 3060 5047 9248 616 46766 2 2 25.0 true true 913596689287635829
11 423 6.0 6.0 4.0 4.0 3299 5149 9452 70 3300 5149 9452 790 50830 2 3 50.0 true true -3491674575265949226
11 423 5.0 5.0 4.0 4.0 4280 5495 10144 140 4280 5495 10144 1454 62724 2 3 25.0 true true 804977388613308501
11 423 6.0 6.0 4.0 4.0 3936 5267 9688 100 3936 5267 9688 1214 55982 2 2 50.0 true true 8296162163011549146
11 423 6.0 6.0 4.0 4.0 3224 5235 9624 62 3224 5235 9624 972 52136 2 3 50.0 true true -6379059641820182083
11 423 6.0 6.0 4.0 4.0 3272 5097 9348 84 3272 5097 9348 838 46312 2 2 50.0 true true 4032043038684431578
11 423 6.0 6.0 4.0 4.0 3156 5025 9204 52 3156 5025 9204 918 48216 2 2 50.0 true true -6642785490593799196
11 423 6.0 6.0 4.0 4.0 3988 5325 9804 74 3988 5325 9804 1104 54314 2 2 50.0 true true -7395535830770786667
11 423 6.0 6.0 5.0 5.0 3472 5201 9556 50 3472 5201 9556 832 51276 2 2 20.0 true true 1397771292879277342
11 423 6.0 6.0 4.0 4.0 3180 5117 9388 84 3180 5117 9388 886 46068 2 3 50.0 true true -3463300101668963080
11 423 5.0 5.0 4.0 4.0 3008 5101 9356 98 3008 5101 9356 878 49378 2 3 25.0 true true -12041575093085566
11 423 6.0 6.0 4.0 4.0 3224 5131 9416 56 3224 5131 9416 854 48088 2 3 50.0 true true -2741324529225361090
11 423 6.0 6.0 4.0 4.0 3360 5167 9488 78 3360 5167 9488 974 50634 2 3 50.0 true true 4239747716982248490
11 423 6.0 6.0 4.0 4.0 4148 5219 9592 110 4148 5219 9592 1056 53344 2 2 50.0 true true 5777075742970163196
11 423 6.0 6.0 4.0 4.0 2992 5051 9256 58 2992 5051 9256 744 45392 2 3 50.0 true true -2694914101812516446
11 423 6.0 6.0 4.0 4.0 3012 5023 9200 84 3012 5023 9200 838 46746 2 2 50.0 true true 1551477575785185387
11 423 5.0 5.0 4.0 4.0 3664 5113 9380 98 3664 5113 9380 1064 50658 2 3 25.0 true true -5317866160637562337
11 423 6.0 6.0 4.0 4.0 3100 5091 9336 56 3100 5091 9336 886 48140 2 3 50.0 true true 8607704403754271515
11 423 6.0 6.0 4.0 4.0 4096 5257 9668 62 4096 5257 9668 940 51800 2 2 50.0 true true 4892602529778048717
11 423 6.0 6.0 4.0 4.0 4000 5133 9420 114 4000 5133 9420 1260 52294 2 3 50.0 true true 6785290139323632704
11 423 5.0 5.0 4.0 4.0 2920 5045 9244 50 2920 5045 9244 876 46468 2 2 25.0 true true 5584375286856975539
11 423 6.0 6.0 4.0 4.0 4194 5269 9692 102 4196 5269 9692 1140 56668 2 3 50.0 true true 2798154203168425621
11 423 6.0 6.0 4.0 4.0 3748 5319 9792 90 3748 5319 9792 922 55076 2 2 50.0 true true 2126226626546586749
11 423 6.0 6.0 4.0 4.0 3870 5221 9596 102 3872 5221 9596 1212 53916 2 3 50.0 true true 6887965002919096635
11 423 6.0 6.0 4.0 4.0 3780 5147 9448 86 3780 5147 9448 846 50294 2 2 50.0 true true 1882983651712767884
11 423 6.0 6.0 4.0 4.0 3316 5073 9300 64 3316 5073 9300 878 48466 2 2 50.0 true true -5871552533577994861
11 423 7.0 7.0 4.0 4.0 3396 5137 9428 104 3396 5137 9428 894 47706 2 3 75.0 true true 3844853684883664739
11 423 5.0 5.0 4.0 4.0 3728 5187 9528 72 3728 5187 9528 782 51734 2 3 25.0 true true 3028296350929667757
11 423 5.0 5.0 4.0 4.0 3308 5213 9580 68 3308 5213 9580 860 50310 2 2 25.0 true true 8748149695754605846
11 423 8.0 8.0 4.0 4.0 3252 5121 9396 52 3252 5121 9396 800 46988 2 2 100.0 true true 6151978553780215701
11 423 5.0 5.0 4.0 4.0 3568 5299 9752 74 3568 5299 9752 884 51864 2 2 25.0 true true 680522798812324200
11 423 6.0 6.0 4.0 4.0 3884 5241 9636 104 3884 5241 9636 828 49842 2 2 50.0 true true 5329584709086549147
11 423 6.0 6.0 4.0 4.0 3728 5281 9716 94 3728 5281 9716 1052 55260 2 2 50.0 true true -5353346278068801596
11 423 7.0 7.0 4.0 4.0 3668 5135 9424 56 3668 5135 9424 902 49622 2 2 75.0 true true -7853123274367455320
11 423 6.0 6.0 4.0 4.0 3504 5221 9596 60 3504 5221 9596 904 50624 2 3 50.0 true true 506021012868064294
11 423 6.0 6.0 4.0 4.0 4608 5373 9900 130 4608 5373 9900 1186 57946 2 3 50.0 true true 3921491259315811399
11 423 6.0 6.0 4.0 4.0 3452 4961 9076 78 3452 4961 9076 954 46204 2 2 50.0 true true 5377259158768746687
11 423 6.0 6.0 4.0 4.0 3344 5107 9368 78 3344 5107 9368 924 47808 2 2 50.0 true true -6855646960163284796
11 423 6.0 6.0 5.0 5.0 3616 5151 9456 104 3616 5151 9456 966 52184 2 2 20.0 true true 1288578110673253986
11 423 7.0 7.0 4.0 4.0 3256 5229 9612 78 3256 5229 9612 838 48878 2 3 75.0 true true 3805992954995640625
11 423 6.0 6.0 4.0 4.0 3284 5095 9344 68 3284 5095 9344 876 47814 2 3 50.0 true true -2652854974303574197
11 423 5.0 5.0 4.0 4.0 3488 5057 9268 54 3488 5057 9268 966 49464 2 2 25.0 true true -2805388999751255795
11 423 6.0 6.0 4.0 4.0 3864 5299 9752 104 3864 5299 9752 1140 55222 2 2 50.0 true true -2005039453971375161
