5 192 4.0 4.0 3.0 3.0 256 1134 1884 0 256 1134 1884 38 3980 2 2 33.33333333333333 true true -1274148655009248123
5 192 6.0 6.0 3.0 3.0 312 1156 1928 4 312 1156 1928 50 4326 2 2 100.0 true true -1560614852437891862
5 192 7.0 7.0 3.0 3.0 356 1200 2016 2 356 1200 2016 34 4560 2 2 133.33333333333331 true true -7261073741151394841
5 192 5.0 5.0 3.0 3.0 240 1082 1780 6 240 1082 1780 42 3906 2 2 66.66666666666666 true true -2867599220530762211
5 192 4.0 4.0 3.0 3.0 324 1170 1956 2 324 1170 1956 96 4908 2 2 33.33333333333333 true true -4407844652337645267
5 192 4.0 4.0 3.0 3.0 236 1138 1892 0 236 1138 1892 48 4008 2 2 33.33333333333333 true true -525693262604579605
5 192 3.0 3.0 3.0 3.0 216 1142 1900 0 216 1142 1900 32 4222 2 2 0.0 true true -4054950207922804020
5 192 4.0 4.0 3.0 3.0 312 1116 1848 0 312 1116 1848 54 3980 2 2 33.33333333333333 true true -8883099960741535077
5 192 5.0 5.0 3.0 3.0 376 1154 1924 6 376 1154 1924 84 4542 2 2 66.66666666666666 true true 6339831194785114476
5 192 5.0 5.0 3.0 3.0 320 1180 1976 4 320 1180 1976 52 4664 2 2 66.66666666666666 true true -8234378711686994728
5 192 4.0 4.0 3.0 3.0 228 1136 1888 2 228 1136 1888 58 4084 2 2 33.33333333333333 true true 1780620638844304418
5 192 5.0 5.0 3.0 3.0 452 1216 2048 14 452 1216 2048 84 5482 2 2 66.66666666666666 true true -8050219450544471189
5 192 6.0 6.0 4.0 4.0 356 1266 2148 0 356 1266 2148 60 5640 2 2 50.0 true true 1145399250102717646
5 192 4.0 4.0 4.0 4.0 380 1170 1956 10 380 1170 1956 42 4764 2 2 0.0 true true -8941030655506513237
5 192 4.0 4.0 3.0 3.0 364 1202 2020 4 364 1202 2020 36 4960 2 2 33.33333333333333 true true -4183519772910911570
5 192 5.0 5.0 3.0 3.0 404 1224 2064 4 404 1224 2064 92 5206 2 2 66.66666666666666 true true -6170476646528819484
5 192 4.0 4.0 3.0 3.0 472 1262 2140 6 472 1262 2140 128 6678 2 2 33.33333333333333 true true 3296955357932721649
5 192 5.0 5.0 3.0 3.0 312 1198 2012 4 312 1198 2012 22 4702 2 2 66.66666666666666 true true 4508715812319538991
5 192 4.0 4.0 3.0 3.0 252 1140 1896 2 252 1140 1896 58 3918 2 2 33.33333333333333 true true -7749093483738552320
5 192 3.0 3.0 3.0 3.0 168 1028 1672 0 168 1028 1672 38 3026 2 2 0.0 true true -843869130804558792
5 192 4.0 4.0 3.0 3.0 212 1132 1880 2 212 1132 1880 48 3826 2 2 33.33333333333333 true true -1759023378991613203
5 192 4.0 4.0 3.0 3.0 264 1104 1824 0 264 1104 1824 36 3360 2 2 33.33333333333333 true true -8371239752044406548
5 192 4.0 4.0 3.0 3.0 276 1138 1892 6 276 1138 1892 36 4080 2 2 33.33333333333333 true true -6825817504809198055
5 192 4.0 4.0 4.0 4.0 432 1218 2052 2 432 1218 2052 90 5274 2 2 0.0 true true -8103722405059856521
5 192 4.0 4.0 3.0 3.0 296 1102 1820 4 296 1102 1820 52 4096 2 2 33.33333333333333 true true -5736943769615518057
5 192 5.0 5.0 4.0 4.0 492 1280 2176 0 492 1280 2176 50 6092 2 2 25.0 true true 7499220236758086378
5 192 4.0 4.0 3.0 3.0 220 1080 1776 0 220 1080 1776 26 3236 2 2 33.33333333333333 true true 2274472421691268580
5 192 5.0 5.0 3.0 2.0 196 1092 1800 2 196 1092 1800 30 3412 2 2 66.66666666666666 true true 787631055480968289
5 192 4.0 4.0 3.0 3.0 312 1206 2028 2 312 1206 2028 42 4672 2 2 33.33333333333333 true true -6634057547605965233
5 192 4.0 4.0 3.0 3.0 300 1122 1860 2 300 1122 1860 46 4244 2 2 33.33333333333333 true true -430115690308804994
5 192 4.0 4.0 4.0 4.0 312 1174 1964 8 312 1174 1964 110 4498 2 2 0.0 true true -8952857738589860348
5 192 4.0 4.0 3.0 3.0 332 1148 1912 0 332 1148 1912 68 4300 2 2 33.33333333333333 true true 6014754788194519125
5 192 4.0 4.0 3.0 3.0 324 1138 1892 4 324 1138 1892 50 4290 2 2 33.33333333333333 true true 2598622889870514946
5 192 4.0 4.0 3.0 3.0 372 1212 2040 12 372 1212 2040 52 4818 2 2 33.33333333333333 true true -6524194019495851847
5 192 4.0 4.0 3.0 3.0 424 1180 1976 8 424 1180 1976 96 5242 2 2 33.33333333333333 true true 8666411779130826046
5 192 5.0 5.0 3.0 3.0 352 1174 1964 6 352 1174 1964 52 4264 2 2 66.66666666666666 true true -6883233134447386031
5 192 6.0 6.0 3.0 3.0 244 1070 1756 2 244 1070 1756 44 3676 2 2 100.0 true true -8611756155972366085
5 192 5.0 5.0 3.0 3.0 248 1132 1880 0 248 1132 1880 30 3958 2 2 66.66666666666666 true true 7763901933412245452
5 192 4.0 4.0 4.0 4.0 316 1174 1964 2 316 1174 1964 42 4310 2 2 0.0 true true 2207844774178777978
5 192 4.0 4.0 3.0 3.0 356 1202 2020 0 356 1202 2020 16 4764 2 2 33.33333333333333 true true 5081965194307950924
5 192 4.0 4.0 3.0 3.0 216 1158 1932 0 216 1158 1932 48 4096 2 2 33.33333333333333 true true -895726945748058699
