3,95,99.99999999999993,101.36171802225276,4,107.92524333103661,8,107.92524333103661,7,184.19260749468643,12,177.35628722349978,11,101.77636365262879,4,101.77636365262879,4,Node(94),Node(95),-2476520505978591530
3,95,99.99999999999993,100.31165982477017,4,112.55841901564294,9,106.0908573844508,6,135.12881331533453,10,128.6612516841424,7,100.31165982477017,4,100.31165982477017,4,Node(94),Node(95),3735267137820252270
3,95,99.99999999999993,100.37799726793634,4,109.23525186561531,6,100.8131073651304,5,122.13377932141424,7,140.49823011850862,7,100.51150335025505,4,100.51150335025505,4,Node(94),Node(95),-1672853357121542787
3,95,99.99999999999993,100.06901566912614,4,111.16565164632888,10,105.65568256811801,8,137.3624644044206,14,134.97517585428636,12,103.79723505098931,5,103.79723505098931,5,Node(94),Node(95),7421210761213570378
3,95,99.99999999999993,106.032880608963,5,115.88420402368867,9,106.20570213513948,5,138.37158639746414,10,155.1424963931976,8,115.39054693787773,5,115.39054693787773,5,Node(94),Node(95),7308714504685859080
3,95,99.99999999999993,105.76386458681667,5,111.09165260637657,7,110.69079964394085,7,145.55700185063208,10,143.77088267108635,9,109.58441325151185,5,109.58441325151185,5,Node(94),Node(95),1380573301990125886
3,95,99.99999999999993,121.81066271611284,6,121.81066271611284,6,121.81066271611284,6,600.2419937119344,30,127.26196007015979,7,125.1383381915807,6,125.1383381915807,6,Node(94),Node(95),4843748201811986713
3,95,99.99999999999993,106.53656159267081,5,112.26589595184036,8,108.22273144183413,7,137.4962804105222,9,152.77548258358678,9,109.34654916663688,5,109.34654916663688,5,Node(94),Node(95),-7221786952265090460
3,95,99.99999999999993,115.5699641433562,5,138.41901323198317,11,126.97963706072959,8,166.91989088587547,16,167.53647025280193,11,151.97955734461465,12,145.16070460247605,8,Node(94),Node(95),-2562474096599301141
3,95,99.99999999999993,109.56882576525517,4,116.0979440189254,7,109.5887941802536,6,133.816111073745,9,138.60973836792724,8,116.08846527770068,4,116.08846527770068,4,Node(94),Node(95),-5551275236067546490
3,95,99.99999999999993,102.8575200621833,5,112.45221760595345,8,108.02619132744329,7,127.61935619457185,12,132.4687797882759,9,105.94223681563201,5,105.94223681563201,5,Node(94),Node(95),6583259579110924407
3,95,99.99999999999993,103.27218519091498,4,128.1943371802552,9,106.10435797492143,6,132.101179223655,9,133.584280694415,7,104.76461377169474,4,104.76461377169474,4,Node(94),Node(95),922256196754594063
3,95,99.99999999999993,104.60293979946263,5,107.54809143296215,7,105.45980845805295,6,122.2572927988002,7,120.16900982389099,6,112.45256930557207,5,112.45256930557207,5,Node(94),Node(95),8055762458425489692
3,95,99.99999999999993,106.37291408713898,4,112.01947801152896,5,107.33438353057599,5,112.77408246031659,6,126.14980623635245,6,106.37291408713898,4,106.37291408713898,4,Node(94),Node(95),-5206962871116116279
