3,95,299.99999999999966,326.4079552375723,14,334.11068407370453,18,326.4079552375723,16,468.79747463068634,27,477.7422795268071,22,362.1343962275526,15,362.1343962275526,15,Node(94),Node(95),3953833907358810806
7,222,299.99999999999966,348.9123833035355,15,381.26441525028207,24,360.49708103103967,20,807.1028152670318,48,535.7088582830139,27,356.7395330492384,15,356.7395330492384,15,Node(221),Node(222),1649438076960467834
5,159,299.99999999999966,353.1912326232616,17,376.41327972502614,23,359.04394721166574,19,1233.7698815730869,74,1192.2448600609305,65,563.9413261058688,34,546.8951640872174,29,Node(158),Node(159),-1178032734862426709
4,127,299.99999999999966,330.1239937841274,14,347.70193451409875,22,335.4998514045933,19,485.3557645778312,32,520.0653666799468,28,358.28864980332014,14,358.28864980332014,14,Node(126),Node(127),2994398210017880643
9,286,299.99999999999966,307.14304844019296,13,330.0831519916944,20,323.2867809973412,18,451.63759793133556,28,520.1348648866917,28,319.50242227948706,13,319.50242227948706,13,Node(285),Node(286),-7671159987848070181
10,318,299.99999999999966,326.48204009241056,13,350.21167124688134,21,335.55446870786267,17,514.2839472880615,35,599.2250521750241,33,330.10102680031736,13,330.10102680031736,13,Node(317),Node(318),895819063046054845
8,254,299.99999999999966,324.2048213435705,14,347.37321298916464,19,325.6819111027048,16,451.87568725181643,25,403.42486987058936,20,380.5473484766127,19,377.12324129972933,17,Node(253),Node(254),-3811760232673273071
6,190,299.99999999999966,342.9262979144551,14,372.2649798940088,23,355.540544722612,20,1873.159392745785,123,1762.385218626038,101,378.428881201698,22,369.19114283722445,17,Node(189),Node(190),-8648798423159422975
11,350,299.99999999999966,324.1043721174654,13,343.92578745066317,20,328.9114150396891,16,471.21151747517183,29,462.01305003724605,24,335.25460535876255,13,335.25460535876255,13,Node(349),Node(350),4994963978806880988
12,381,299.99999999999966,346.31916521579353,15,363.78018518393407,25,349.8120401438241,19,665.5075759871393,40,576.5524964953256,32,378.4078838561758,15,378.4078838561758,15,Node(380),Node(381),7996898280635607924
3,95,299.99999999999966,323.57984002508533,13,354.9020571065372,22,333.43270164802385,18,442.73458591702325,27,2030.7402250762862,124,329.9462253738663,13,329.9462253738663,13,Node(94),Node(95),-1024463389066695596
13,413,299.99999999999966,322.3907496119363,13,340.9731885143669,23,328.9331938839739,22,513.5763955806939,40,572.4446068940441,38,335.65266964683474,13,335.65266964683474,13,Node(412),Node(413),2084960313759341130
14,445,299.99999999999966,308.51969684351445,13,321.8813541550146,22,319.17799551494414,20,503.275753868307,35,436.19474139742664,27,321.68244761583713,13,321.68244761583713,13,Node(444),Node(445),4753517506310618558
4,127,299.99999999999966,320.85947339590734,13,336.05458087659986,21,323.83522237584634,16,1768.3024232810199,114,1661.5392100395807,92,354.04409143895055,22,348.30180661455256,19,Node(126),Node(127),3458423548582622438
5,159,299.99999999999966,342.5452590130123,15,367.53701309234225,26,352.00377770286843,20,528.6876232947504,40,574.0916489104828,31,1948.836154053758,123,1876.253759371327,100,Node(158),Node(159),4686211950351353126
7,222,299.99999999999966,400.7519274155535,18,415.1466314292443,28,409.1208234238851,23,821.7356253499155,61,776.954771467743,45,670.0509488430392,41,783.66035757842,43,Node(221),Node(222),8087993566564831154
6,190,299.99999999999966,323.7969575138883,14,346.4105685095428,21,340.4846165493883,18,620.9741663544899,39,436.7563353212105,23,327.09459277189677,14,327.09459277189677,14,Node(189),Node(190),656736934358526922
9,286,299.99999999999966,312.2433399777956,14,339.8501995248155,23,316.47967577281867,18,450.81715603049184,35,407.9181354119526,23,317.1852028308424,14,317.1852028308424,14,Node(285),Node(286),2868845841717990358
4,127,299.99999999999966,338.25256818737034,15,347.2345953190356,18,341.1498158291601,18,430.7912167226792,22,442.21833672460053,22,400.3791469269513,20,411.5843648514311,20,Node(126),Node(127),-499156474993870413
8,254,299.99999999999966,307.6048655500917,12,328.90851187254657,16,312.14411484500425,14,554.4677288859946,36,567.2812020783703,30,311.2639965056843,12,311.2639965056843,12,Node(253),Node(254),7659907803616539931
