Density 5:
Barriere_spanningratio_shortest 1.8612815514131 1.85259279893468 1.86997030389151
BarriereExt_spanningratio 1.56200433143769 1.55085848236722 1.57315018050815
BarriereExt_spanningratio_shortest 1.48752959032399 1.47900035730786 1.49605882334011
Barriere_sent_messages 26314.514 26240.0605120782 26388.9674879218
BarriereExt_sent_messages 111085.872 110551.986287605 111619.757712395
BarriereExt_sent_messages_no_witness 27791.548 27705.9742705442 27877.1217294558
Barriere_max_hops 2
BarriereExt_max_hops 4
Barriere_sr_improvement 21.8414508984791 20.8207106031465 22.8621911938117
Density 14:
Number_of_Nodes 538 538 538
Barriere_spanningratio 1.89957779255838 1.89021097585736 1.90894460925941
Barriere_spanningratio_shortest 1.87265756785121 1.86389094042898 1.88142419527343
BarriereExt_spanningratio 1.55111147377538 1.54013283119062 1.56209011636014
BarriereExt_spanningratio_shortest 1.48425177859742 1.47524163383474 1.49326192336009
Barriere_sent_messages 31091.246 31007.2051233148 31175.2868766852
BarriereExt_sent_messages 137235.276 136617.423524052 137853.128475948
BarriereExt_sent_messages_no_witness 32996.768 32899.7981264598 33093.7378735402
Barriere_max_hops 2
BarriereExt_max_hops 4
Barriere_sr_improvement 23.1512173995121 22.1874449345375 24.1149898644867
Density 15:
Number_of_Nodes 576 576 576
Barriere_spanningratio 1.91428030342811 1.90434813336457 1.92421247349166
Barriere_spanningratio_shortest 1.88977564410927 1.88059393972481 1.89895734849373
BarriereExt_spanningratio 1.54459922300844 1.53475845038108 1.5544399956358
BarriereExt_spanningratio_shortest 1.47874520043803 1.47072358969966 1.4867668111764
Barriere_sent_messages 36395.016 36303.6938294045 36486.3381705955
BarriereExt_sent_messages 167929.312 167224.373407066 168634.250592934
BarriereExt_sent_messages_no_witness 38806.436 38700.7779063254 38912.0940936746
Barriere_max_hops 2
BarriereExt_max_hops 4
Barriere_sr_improvement 24.513140414802 23.5616903219797 25.4645905076243
Density 16:
Number_of_Nodes 615 615 615
Barriere_spanningratio 1.91664026001344 1.90755517316572 1.92572534686115
Barriere_spanningratio_shortest 1.89168708234468 1.88357548049856 1.89979868419079
BarriereExt_spanningratio 1.5421273691469 1.53231789508608 1.55193684320772
BarriereExt_spanningratio_shortest 1.47249934724232 1.46486271448967 1.48013597999496
Barriere_sent_messages 42193.942 42086.7145577943 42301.1694422058
BarriereExt_sent_messages 202102.408 201283.772336001 202921.043663999
BarriereExt_sent_messages_no_witness 45203.036 45077.3149932958 45328.7570067042
Barriere_max_hops 2
BarriereExt_max_hops 4
Barriere_sr_improvement 24.8488408373353 23.9433717640448 25.7543099106259
